objectsCount time allocatedMemory usedMemory commandType
198 6.963e-06 28672 14256 ALLOCATE
199 1.7352e-05 28672 14328 ALLOCATE
200 5.45e-06 28672 14400 ALLOCATE
201 3.179e-05 28672 14472 ALLOCATE
202 7.784e-06 28672 14544 ALLOCATE
203 2.7441e-05 28672 14616 ALLOCATE
204 6.732e-06 28672 14688 ALLOCATE
205 6.6093e-05 28672 14760 ALLOCATE
206 6.282e-06 28672 14832 ALLOCATE
207 2.2371e-05 28672 14904 ALLOCATE
208 6.132e-06 28672 14976 ALLOCATE
209 4.84e-05 28672 15048 ALLOCATE
210 4.839e-06 28672 15120 ALLOCATE
211 1.7934e-05 28672 15192 ALLOCATE
212 5.16e-06 28672 15264 ALLOCATE
213 2.5537e-05 28672 15336 ALLOCATE
214 6.201e-06 28672 15408 ALLOCATE
215 1.8875e-05 28672 15480 ALLOCATE
216 5.18e-06 28672 15552 ALLOCATE
217 4.3821e-05 28672 15624 ALLOCATE
218 1.0019e-05 28672 15696 ALLOCATE
219 1.9156e-05 28672 15768 ALLOCATE
220 6.652e-06 28672 15840 ALLOCATE
221 3.9254e-05 28672 15912 ALLOCATE
222 1.0169e-05 28672 15984 ALLOCATE
223 1.8244e-05 28672 16056 ALLOCATE
224 5.049e-06 28672 16128 ALLOCATE
225 5.6245e-05 32768 16200 ALLOCATE
226 4.528e-06 32768 16272 ALLOCATE
227 1.7402e-05 32768 16344 ALLOCATE
228 5.38e-06 32768 16416 ALLOCATE
229 2.8833e-05 32768 16488 ALLOCATE
230 7.975e-06 32768 16560 ALLOCATE
231 1.7432e-05 32768 16632 ALLOCATE
232 6.402e-06 32768 16704 ALLOCATE
233 3.5336e-05 32768 16776 ALLOCATE
234 4.429e-06 32768 16848 ALLOCATE
235 1.7693e-05 32768 16920 ALLOCATE
236 6.252e-06 32768 16992 ALLOCATE
237 2.6369e-05 32768 17064 ALLOCATE
238 6.753e-06 32768 17136 ALLOCATE
239 1.9316e-05 32768 17208 ALLOCATE
240 7.534e-06 32768 17280 ALLOCATE
241 5.4711e-05 32768 17352 ALLOCATE
242 5.971e-06 32768 17424 ALLOCATE
243 1.8805e-05 32768 17496 ALLOCATE
244 7.333e-06 32768 17568 ALLOCATE
245 3.5456e-05 32768 17640 ALLOCATE
246 8.816e-06 32768 17712 ALLOCATE
247 1.8925e-05 32768 17784 ALLOCATE
248 5.86e-06 32768 17856 ALLOCATE
249 3.7259e-05 32768 17928 ALLOCATE
250 5.42e-06 32768 18000 ALLOCATE
251 1.9246e-05 32768 18072 ALLOCATE
252 9.107e-06 32768 18144 ALLOCATE
253 3.3282e-05 32768 18216 ALLOCATE
254 4.628e-06 32768 18288 ALLOCATE
255 1.7883e-05 32768 18360 ALLOCATE
256 5.36e-06 32768 18432 ALLOCATE
257 6.6805e-05 36864 18504 ALLOCATE
258 4.689e-06 36864 18576 ALLOCATE
259 1.9827e-05 36864 18648 ALLOCATE
260 4.879e-06 36864 18720 ALLOCATE
261 4.9001e-05 36864 18792 ALLOCATE
262 5.931e-06 36864 18864 ALLOCATE
263 2.4095e-05 36864 18936 ALLOCATE
264 9.207e-06 36864 19008 ALLOCATE
265 4.4613e-05 36864 19080 ALLOCATE
266 8.095e-06 36864 19152 ALLOCATE
267 1.8384e-05 36864 19224 ALLOCATE
268 4.989e-06 36864 19296 ALLOCATE
269 2.67e-05 36864 19368 ALLOCATE
270 4.448e-06 36864 19440 ALLOCATE
271 1.8434e-05 36864 19512 ALLOCATE
272 6.873e-06 36864 19584 ALLOCATE
273 4.6066e-05 36864 19656 ALLOCATE
274 4.569e-06 36864 19728 ALLOCATE
275 1.8535e-05 36864 19800 ALLOCATE
276 9.888e-06 36864 19872 ALLOCATE
277 2.7602e-05 36864 19944 ALLOCATE
278 4.438e-06 36864 20016 ALLOCATE
279 1.9056e-05 36864 20088 ALLOCATE
280 5.931e-06 36864 20160 ALLOCATE
281 3.3743e-05 36864 20232 ALLOCATE
282 6.131e-06 36864 20304 ALLOCATE
283 2.122e-05 36864 20376 ALLOCATE
