objectsCount time allocatedMemory usedMemory commandType
57 5.2107e-05 8192 4104 ALLOCATE
58 7.694e-06 8192 4176 ALLOCATE
59 2.5597e-05 8192 4248 ALLOCATE
60 6.572e-06 8192 4320 ALLOCATE
61 2.4836e-05 8192 4392 ALLOCATE
62 6.191e-06 8192 4464 ALLOCATE
63 1.7243e-05 8192 4536 ALLOCATE
64 6.573e-06 8192 4608 ALLOCATE
65 7.1764e-05 12288 4680 ALLOCATE
66 6.121e-06 12288 4752 ALLOCATE
67 1.7944e-05 12288 4824 ALLOCATE
68 5.841e-06 12288 4896 ALLOCATE
69 3.3252e-05 12288 4968 ALLOCATE
70 7.033e-06 12288 5040 ALLOCATE
71 1.9727e-05 12288 5112 ALLOCATE
72 6.352e-06 12288 5184 ALLOCATE
73 4.1888e-05 12288 5256 ALLOCATE
74 8.726e-06 12288 5328 ALLOCATE
75 2.2672e-05 12288 5400 ALLOCATE
76 6.262e-06 12288 5472 ALLOCATE
77 3.3102e-05 12288 5544 ALLOCATE
78 8.976e-06 12288 5616 ALLOCATE
79 1.7382e-05 12288 5688 ALLOCATE
80 5.37e-06 12288 5760 ALLOCATE
81 4.2369e-05 12288 5832 ALLOCATE
82 5.731e-06 12288 5904 ALLOCATE
83 2.3634e-05 12288 5976 ALLOCATE
84 5.611e-06 12288 6048 ALLOCATE
85 2.4305e-05 12288 6120 ALLOCATE
86 6.081e-06 12288 6192 ALLOCATE
87 1.6971e-05 12288 6264 ALLOCATE
88 8.496e-06 12288 6336 ALLOCATE
89 3.1669e-05 12288 6408 ALLOCATE
90 5.861e-06 12288 6480 ALLOCATE
91 4.1828e-05 12288 6552 ALLOCATE
92 5.76e-06 12288 6624 ALLOCATE
93 2.6068e-05 12288 6696 ALLOCATE
94 6.993e-06 12288 6768 ALLOCATE
95 1.7663e-05 12288 6840 ALLOCATE
96 4.899e-06 12288 6912 ALLOCATE
97 6.0462e-05 16384 6984 ALLOCATE
98 4.989e-06 16384 7056 ALLOCATE
99 1.6009e-05 16384 7128 ALLOCATE
100 6.542e-06 16384 7200 ALLOCATE
99 5.4e-06 16384 7128 DEALLOCATE
98 1.1982e-05 16384 7056 DEALLOCATE
99 1.7372e-05 16384 7128 ALLOCATE
98 5.159e-06 16384 7056 DEALLOCATE
97 4.829e-06 16384 6984 DEALLOCATE
98 4.929e-06 16384 7056 ALLOCATE
97 7.824e-06 16384 6984 DEALLOCATE
98 5.33e-06 16384 7056 ALLOCATE
97 6.202e-06 16384 6984 DEALLOCATE
96 8.136e-06 16384 6912 DEALLOCATE
95 5.43e-06 16384 6840 DEALLOCATE
94 4.819e-06 16384 6768 DEALLOCATE
93 8.776e-06 16384 6696 DEALLOCATE
92 4.91e-06 16384 6624 DEALLOCATE
91 7.494e-06 16384 6552 DEALLOCATE
90 1.092e-05 16384 6480 DEALLOCATE
91 5.811e-06 16384 6552 ALLOCATE
92 7.434e-06 16384 6624 ALLOCATE
91 4.869e-06 16384 6552 DEALLOCATE
92 7.173e-06 16384 6624 ALLOCATE
91 4.668e-06 16384 6552 DEALLOCATE
90 9.187e-06 16384 6480 DEALLOCATE
89 4.879e-06 16384 6408 DEALLOCATE
88 1.0108e-05 16384 6336 DEALLOCATE
89 2.8303e-05 16384 6408 ALLOCATE
90 7.264e-06 16384 6480 ALLOCATE
89 4.769e-06 16384 6408 DEALLOCATE
90 5.41e-06 16384 6480 ALLOCATE
91 1.7112e-05 16384 6552 ALLOCATE
90 4.248e-06 16384 6480 DEALLOCATE
91 7.895e-06 16384 6552 ALLOCATE
92 6.211e-06 16384 6624 ALLOCATE
93 2.6299e-05 16384 6696 ALLOCATE
94 6.281e-06 16384 6768 ALLOCATE
95 1.626e-05 16384 6840 ALLOCATE
96 6.622e-06 16384 6912 ALLOCATE
95 6.081e-06 16384 6840 DEALLOCATE
96 5.1e-06 16384 6912 ALLOCATE
97 2.6479e-05 16384 6984 ALLOCATE
96 4.568e-06 16384 6912 DEALLOCATE
95 1.1622e-05 16384 6840 DEALLOCATE
96 8.486e-06 16384 6912 ALLOCATE
95 6.492e-06 16384 6840 DEALLOCATE
96 6.703e-06 16384 6912 ALLOCATE
97 8.656e-06 16384 6984 ALLOCATE
98 1.1882e-05 16384 7056 ALLOCATE
97 9.227e-06 16384 6984 DEALLOCATE
98 5.841e-06 16384 7056 ALLOCATE
99 1.7993e-05 16384 7128 ALLOCATE
100 8.606e-06 16384 7200 ALLOCATE
101 3.4374e-05 16384 7272 ALLOCATE
102 7.855e-06 16384 7344 ALLOCATE
101 6.372e-06 16384 7272 DEALLOCATE
100 1.066e-05 16384 7200 DEALLOCATE
101 6.312e-06 16384 7272 ALLOCATE
102 6.523e-06 16384 7344 ALLOCATE
101 4.639e-06 16384 7272 DEALLOCATE
102 9.958e-06 16384 7344 ALLOCATE
103 2.6048e-05 16384 7416 ALLOCATE
104 5.01e-06 16384 7488 ALLOCATE
103 6.181e-06 16384 7416 DEALLOCATE
104 6.663e-06 16384 7488 ALLOCATE
105 3.195e-05 16384 7560 ALLOCATE
104 6.412e-06 16384 7488 DEALLOCATE
103 5.721e-06 16384 7416 DEALLOCATE
102 4.809e-06 16384 7344 DEALLOCATE
101 7.804e-06 16384 7272 DEALLOCATE
100 4.719e-06 16384 7200 DEALLOCATE
99 1.045e-05 16384 7128 DEALLOCATE
98 6.622e-06 16384 7056 DEALLOCATE
97 1.1091e-05 16384 6984 DEALLOCATE
96 5.42e-06 16384 6912 DEALLOCATE
95 7.294e-06 16384 6840 DEALLOCATE
94 5.871e-06 16384 6768 DEALLOCATE
93 1.4727e-05 16384 6696 DEALLOCATE
92 5.6e-06 16384 6624 DEALLOCATE
93 6.713e-06 16384 6696 ALLOCATE
94 7.644e-06 16384 6768 ALLOCATE
95 6.251e-06 16384 6840 ALLOCATE
94 1.093e-05 16384 6768 DEALLOCATE
95 5.049e-06 16384 6840 ALLOCATE
94 6.543e-06 16384 6768 DEALLOCATE
95 5.44e-06 16384 6840 ALLOCATE
96 8.967e-06 16384 6912 ALLOCATE
95 7.854e-06 16384 6840 DEALLOCATE
96 5.54e-06 16384 6912 ALLOCATE
95 5.54e-06 16384 6840 DEALLOCATE
94 1.1201e-05 16384 6768 DEALLOCATE
93 4.288e-06 16384 6696 DEALLOCATE
94 6.752e-06 16384 6768 ALLOCATE
95 6.662e-06 16384 6840 ALLOCATE
96 7.645e-06 16384 6912 ALLOCATE
95 6.793e-06 16384 6840 DEALLOCATE
96 5.841e-06 16384 6912 ALLOCATE
95 4.498e-06 16384 6840 DEALLOCATE
94 5.19e-06 16384 6768 DEALLOCATE
95 5.69e-06 16384 6840 ALLOCATE
94 6.852e-06 16384 6768 DEALLOCATE
93 5.701e-06 16384 6696 DEALLOCATE
94 5.64e-06 16384 6768 ALLOCATE
93 6.011e-06 16384 6696 DEALLOCATE
92 4.809e-06 16384 6624 DEALLOCATE
93 6.572e-06 16384 6696 ALLOCATE
94 7.635e-06 16384 6768 ALLOCATE
93 5.991e-06 16384 6696 DEALLOCATE
94 6.472e-06 16384 6768 ALLOCATE
95 6.432e-06 16384 6840 ALLOCATE
94 5.61e-06 16384 6768 DEALLOCATE
93 7.754e-06 16384 6696 DEALLOCATE
92 5.39e-06 16384 6624 DEALLOCATE
93 5.801e-06 16384 6696 ALLOCATE
92 4.618e-06 16384 6624 DEALLOCATE
93 7.424e-06 16384 6696 ALLOCATE
92 6.372e-06 16384 6624 DEALLOCATE
93 8.726e-06 16384 6696 ALLOCATE
94 7.524e-06 16384 6768 ALLOCATE
93 7.274e-06 16384 6696 DEALLOCATE
94 8.455e-06 16384 6768 ALLOCATE
95 1.4877e-05 16384 6840 ALLOCATE
94 6.973e-06 16384 6768 DEALLOCATE
93 7.805e-06 16384 6696 DEALLOCATE
92 6.663e-06 16384 6624 DEALLOCATE
91 1.6521e-05 16384 6552 DEALLOCATE
92 8.306e-06 16384 6624 ALLOCATE
91 2.9605e-05 16384 6552 DEALLOCATE
92 7.414e-06 16384 6624 ALLOCATE
93 4.2119e-05 16384 6696 ALLOCATE
94 7.364e-06 16384 6768 ALLOCATE
93 1.3896e-05 16384 6696 DEALLOCATE
92 4.719e-06 16384 6624 DEALLOCATE
93 7.273e-06 16384 6696 ALLOCATE
94 2.4185e-05 16384 6768 ALLOCATE
93 6.583e-06 16384 6696 DEALLOCATE
92 1.0029e-05 16384 6624 DEALLOCATE
91 7.253e-06 16384 6552 DEALLOCATE
90 3.3112e-05 16384 6480 DEALLOCATE
91 8.045e-06 16384 6552 ALLOCATE
92 9.518e-06 16384 6624 ALLOCATE
91 7.183e-06 16384 6552 DEALLOCATE
92 7.554e-06 16384 6624 ALLOCATE
93 3.2971e-05 16384 6696 ALLOCATE
94 7.294e-06 16384 6768 ALLOCATE
93 1.0911e-05 16384 6696 DEALLOCATE
94 7.944e-06 16384 6768 ALLOCATE
93 4.849e-06 16384 6696 DEALLOCATE
94 1.4587e-05 16384 6768 ALLOCATE
95 3.234e-05 16384 6840 ALLOCATE
96 7.414e-06 16384 6912 ALLOCATE
97 3.8782e-05 16384 6984 ALLOCATE
96 9.087e-06 16384 6912 DEALLOCATE
97 7.133e-06 16384 6984 ALLOCATE
98 6.262e-06 16384 7056 ALLOCATE
97 1.4437e-05 16384 6984 DEALLOCATE
98 7.254e-06 16384 7056 ALLOCATE
99 2.4846e-05 16384 7128 ALLOCATE
98 6.272e-06 16384 7056 DEALLOCATE
97 5.972e-06 16384 6984 DEALLOCATE
98 6.262e-06 16384 7056 ALLOCATE
97 8.726e-06 16384 6984 DEALLOCATE
98 9.708e-06 16384 7056 ALLOCATE
99 7.173e-06 16384 7128 ALLOCATE
98 1.1271e-05 16384 7056 DEALLOCATE
99 6.883e-06 16384 7128 ALLOCATE
98 9.859e-06 16384 7056 DEALLOCATE
97 9.658e-06 16384 6984 DEALLOCATE
96 5.129e-06 16384 6912 DEALLOCATE
97 9.477e-06 16384 6984 ALLOCATE
96 4.778e-06 16384 6912 DEALLOCATE
97 7.084e-06 16384 6984 ALLOCATE
96 5.901e-06 16384 6912 DEALLOCATE
95 7.264e-06 16384 6840 DEALLOCATE
96 6.042e-06 16384 6912 ALLOCATE
97 7.545e-06 16384 6984 ALLOCATE
98 9.427e-06 16384 7056 ALLOCATE
97 6.091e-06 16384 6984 DEALLOCATE
98 6.302e-06 16384 7056 ALLOCATE
99 2.0888e-05 16384 7128 ALLOCATE
98 5.35e-06 16384 7056 DEALLOCATE
99 6.392e-06 16384 7128 ALLOCATE
100 9.318e-06 16384 7200 ALLOCATE
99 6.312e-06 16384 7128 DEALLOCATE
98 1.4277e-05 16384 7056 DEALLOCATE
99 2.3704e-05 16384 7128 ALLOCATE
100 5.991e-06 16384 7200 ALLOCATE
101 3.8121e-05 16384 7272 ALLOCATE
100 5.299e-06 16384 7200 DEALLOCATE
101 7.514e-06 16384 7272 ALLOCATE
100 8.827e-06 16384 7200 DEALLOCATE
99 5.691e-06 16384 7128 DEALLOCATE
98 1.0299e-05 16384 7056 DEALLOCATE
99 8.296e-06 16384 7128 ALLOCATE
98 9.308e-06 16384 7056 DEALLOCATE
99 9.308e-06 16384 7128 ALLOCATE
98 6.131e-06 16384 7056 DEALLOCATE
99 5.75e-06 16384 7128 ALLOCATE
98 5.911e-06 16384 7056 DEALLOCATE
99 6.502e-06 16384 7128 ALLOCATE
100 9.999e-06 16384 7200 ALLOCATE
99 4.839e-06 16384 7128 DEALLOCATE
100 1.085e-05 16384 7200 ALLOCATE
101 2.6209e-05 16384 7272 ALLOCATE
102 4.779e-06 16384 7344 ALLOCATE
101 5.931e-06 16384 7272 DEALLOCATE
100 7.875e-06 16384 7200 DEALLOCATE
101 2.2171e-05 16384 7272 ALLOCATE
100 5.34e-06 16384 7200 DEALLOCATE
101 4.538e-06 16384 7272 ALLOCATE
102 6.582e-06 16384 7344 ALLOCATE
101 4.588e-06 16384 7272 DEALLOCATE
102 5.73e-06 16384 7344 ALLOCATE
103 3.1428e-05 16384 7416 ALLOCATE
104 1.6741e-05 16384 7488 ALLOCATE
105 4.5534e-05 16384 7560 ALLOCATE
106 8.275e-06 16384 7632 ALLOCATE
105 7.394e-06 16384 7560 DEALLOCATE
106 8.306e-06 16384 7632 ALLOCATE
107 2.9174e-05 16384 7704 ALLOCATE
106 6.603e-06 16384 7632 DEALLOCATE
107 5.861e-06 16384 7704 ALLOCATE
108 6.362e-06 16384 7776 ALLOCATE
109 3.738e-05 16384 7848 ALLOCATE
110 3.241e-05 16384 7920 ALLOCATE
111 2.1029e-05 16384 7992 ALLOCATE
110 6.843e-06 16384 7920 DEALLOCATE
111 5.961e-06 16384 7992 ALLOCATE
110 7.154e-06 16384 7920 DEALLOCATE
109 1.3546e-05 16384 7848 DEALLOCATE
110 8.886e-06 16384 7920 ALLOCATE
111 2.5737e-05 16384 7992 ALLOCATE
110 6.312e-06 16384 7920 DEALLOCATE
109 1.1341e-05 16384 7848 DEALLOCATE
110 6.372e-06 16384 7920 ALLOCATE
111 6.412e-06 16384 7992 ALLOCATE
110 5.85e-06 16384 7920 DEALLOCATE
111 6.843e-06 16384 7992 ALLOCATE
110 6.271e-06 16384 7920 DEALLOCATE
109 6.723e-06 16384 7848 DEALLOCATE
108 1.2924e-05 16384 7776 DEALLOCATE
109 6.482e-06 16384 7848 ALLOCATE
108 5.119e-06 16384 7776 DEALLOCATE
107 6.582e-06 16384 7704 DEALLOCATE
108 9.037e-06 16384 7776 ALLOCATE
107 5.781e-06 16384 7704 DEALLOCATE
108 6.402e-06 16384 7776 ALLOCATE
109 6.913e-06 16384 7848 ALLOCATE
110 1.5329e-05 16384 7920 ALLOCATE
109 1.6902e-05 16384 7848 DEALLOCATE
110 8.786e-06 16384 7920 ALLOCATE
111 9.988e-06 16384 7992 ALLOCATE
110 7.494e-06 16384 7920 DEALLOCATE
111 7.865e-06 16384 7992 ALLOCATE
112 1.3275e-05 16384 8064 ALLOCATE
113 9.9095e-05 16384 8136 ALLOCATE
112 6.102e-06 16384 8064 DEALLOCATE
113 5.23e-06 16384 8136 ALLOCATE
114 7.443e-06 16384 8208 ALLOCATE
115 2.0909e-05 16384 8280 ALLOCATE
114 9.908e-06 16384 8208 DEALLOCATE
115 7.644e-06 16384 8280 ALLOCATE
116 8.806e-06 16384 8352 ALLOCATE
117 4.6937e-05 16384 8424 ALLOCATE
118 6.342e-06 16384 8496 ALLOCATE
117 6.271e-06 16384 8424 DEALLOCATE
118 7.054e-06 16384 8496 ALLOCATE
119 2.3744e-05 16384 8568 ALLOCATE
118 7.624e-06 16384 8496 DEALLOCATE
117 9.007e-06 16384 8424 DEALLOCATE
116 1.2022e-05 16384 8352 DEALLOCATE
115 1.4166e-05 16384 8280 DEALLOCATE
116 1.4887e-05 16384 8352 ALLOCATE
115 6.111e-06 16384 8280 DEALLOCATE
114 6.883e-06 16384 8208 DEALLOCATE
115 8.926e-06 16384 8280 ALLOCATE
114 4.969e-06 16384 8208 DEALLOCATE
115 5.941e-06 16384 8280 ALLOCATE
116 6.643e-06 16384 8352 ALLOCATE
117 2.0889e-05 16384 8424 ALLOCATE
116 4.699e-06 16384 8352 DEALLOCATE
115 4.589e-06 16384 8280 DEALLOCATE
116 5.159e-06 16384 8352 ALLOCATE
115 6.903e-06 16384 8280 DEALLOCATE
114 1.1552e-05 16384 8208 DEALLOCATE
113 1.1562e-05 16384 8136 DEALLOCATE
114 5.901e-06 16384 8208 ALLOCATE
115 8.186e-06 16384 8280 ALLOCATE
116 7.174e-06 16384 8352 ALLOCATE
115 1.2794e-05 16384 8280 DEALLOCATE
114 8.365e-06 16384 8208 DEALLOCATE
115 8.526e-06 16384 8280 ALLOCATE
116 1.1201e-05 16384 8352 ALLOCATE
115 9.618e-06 16384 8280 DEALLOCATE
114 5.43e-06 16384 8208 DEALLOCATE
115 7.003e-06 16384 8280 ALLOCATE
116 7.273e-06 16384 8352 ALLOCATE
117 1.9236e-05 16384 8424 ALLOCATE
118 4.979e-06 16384 8496 ALLOCATE
119 3.1017e-05 16384 8568 ALLOCATE
118 4.899e-06 16384 8496 DEALLOCATE
119 5.22e-06 16384 8568 ALLOCATE
118 7.273e-06 16384 8496 DEALLOCATE
117 1.1061e-05 16384 8424 DEALLOCATE
116 5.64e-06 16384 8352 DEALLOCATE
115 4.248e-06 16384 8280 DEALLOCATE
114 1.6982e-05 16384 8208 DEALLOCATE
113 9.228e-06 16384 8136 DEALLOCATE
114 6.762e-06 16384 8208 ALLOCATE
113 5.26e-06 16384 8136 DEALLOCATE
112 1.2033e-05 16384 8064 DEALLOCATE
113 1.073e-05 16384 8136 ALLOCATE
112 8.256e-06 16384 8064 DEALLOCATE
113 7.514e-06 16384 8136 ALLOCATE
112 5.941e-06 16384 8064 DEALLOCATE
111 1.0379e-05 16384 7992 DEALLOCATE
112 7.133e-06 16384 8064 ALLOCATE
113 6.061e-06 16384 8136 ALLOCATE
112 6.452e-06 16384 8064 DEALLOCATE
113 7.253e-06 16384 8136 ALLOCATE
114 1.601e-05 16384 8208 ALLOCATE
115 2.0959e-05 16384 8280 ALLOCATE
116 5.43e-06 16384 8352 ALLOCATE
117 4.8239e-05 16384 8424 ALLOCATE
118 5.901e-06 16384 8496 ALLOCATE
119 1.8715e-05 16384 8568 ALLOCATE
120 6.592e-06 16384 8640 ALLOCATE
121 4.4293e-05 16384 8712 ALLOCATE
122 6.643e-06 16384 8784 ALLOCATE
121 7.925e-06 16384 8712 DEALLOCATE
122 1.1301e-05 16384 8784 ALLOCATE
121 1.1241e-05 16384 8712 DEALLOCATE
122 8.776e-06 16384 8784 ALLOCATE
123 1.8585e-05 16384 8856 ALLOCATE
124 5.199e-06 16384 8928 ALLOCATE
123 6.122e-06 16384 8856 DEALLOCATE
122 7.184e-06 16384 8784 DEALLOCATE
123 6.011e-06 16384 8856 ALLOCATE
122 5.29e-06 16384 8784 DEALLOCATE
121 8.586e-06 16384 8712 DEALLOCATE
122 5.72e-06 16384 8784 ALLOCATE
123 7.945e-06 16384 8856 ALLOCATE
122 4.769e-06 16384 8784 DEALLOCATE
121 7.534e-06 16384 8712 DEALLOCATE
120 5.47e-06 16384 8640 DEALLOCATE
121 7.665e-06 16384 8712 ALLOCATE
122 7.835e-06 16384 8784 ALLOCATE
121 5.48e-06 16384 8712 DEALLOCATE
122 7.213e-06 16384 8784 ALLOCATE
121 5.49e-06 16384 8712 DEALLOCATE
120 6.011e-06 16384 8640 DEALLOCATE
121 6.712e-06 16384 8712 ALLOCATE
122 1.0339e-05 16384 8784 ALLOCATE
121 5.31e-06 16384 8712 DEALLOCATE
122 5.951e-06 16384 8784 ALLOCATE
123 1.8865e-05 16384 8856 ALLOCATE
122 7.073e-06 16384 8784 DEALLOCATE
121 5.44e-06 16384 8712 DEALLOCATE
122 5.881e-06 16384 8784 ALLOCATE
123 6.312e-06 16384 8856 ALLOCATE
122 4.268e-06 16384 8784 DEALLOCATE
123 6.983e-06 16384 8856 ALLOCATE
124 7.735e-06 16384 8928 ALLOCATE
123 4.618e-06 16384 8856 DEALLOCATE
124 6.181e-06 16384 8928 ALLOCATE
123 5.05e-06 16384 8856 DEALLOCATE
122 4.759e-06 16384 8784 DEALLOCATE
121 6.031e-06 16384 8712 DEALLOCATE
120 4.899e-06 16384 8640 DEALLOCATE
119 6.252e-06 16384 8568 DEALLOCATE
118 7.624e-06 16384 8496 DEALLOCATE
119 5.791e-06 16384 8568 ALLOCATE
120 5.821e-06 16384 8640 ALLOCATE
121 5.49e-06 16384 8712 ALLOCATE
120 5.229e-06 16384 8640 DEALLOCATE
121 5.21e-06 16384 8712 ALLOCATE
120 1.1331e-05 16384 8640 DEALLOCATE
119 8.316e-06 16384 8568 DEALLOCATE
118 1.0009e-05 16384 8496 DEALLOCATE
119 7.353e-06 16384 8568 ALLOCATE
120 6.583e-06 16384 8640 ALLOCATE
121 8.816e-06 16384 8712 ALLOCATE
122 8.516e-06 16384 8784 ALLOCATE
123 2.5417e-05 16384 8856 ALLOCATE
124 7.504e-06 16384 8928 ALLOCATE
123 6.543e-06 16384 8856 DEALLOCATE
122 4.649e-06 16384 8784 DEALLOCATE
121 9.077e-06 16384 8712 DEALLOCATE
120 3.777e-06 16384 8640 DEALLOCATE
119 9.358e-06 16384 8568 DEALLOCATE
120 6.923e-06 16384 8640 ALLOCATE
119 6.432e-06 16384 8568 DEALLOCATE
118 8.806e-06 16384 8496 DEALLOCATE
117 8.616e-06 16384 8424 DEALLOCATE
116 5.73e-06 16384 8352 DEALLOCATE
117 6.102e-06 16384 8424 ALLOCATE
116 6.282e-06 16384 8352 DEALLOCATE
117 5.64e-06 16384 8424 ALLOCATE
118 7.084e-06 16384 8496 ALLOCATE
119 7.734e-06 16384 8568 ALLOCATE
120 8.165e-06 16384 8640 ALLOCATE
119 5.391e-06 16384 8568 DEALLOCATE
120 7.735e-06 16384 8640 ALLOCATE
119 4.569e-06 16384 8568 DEALLOCATE
118 5.711e-06 16384 8496 DEALLOCATE
119 5.59e-06 16384 8568 ALLOCATE
120 6.352e-06 16384 8640 ALLOCATE
119 5.81e-06 16384 8568 DEALLOCATE
120 6.201e-06 16384 8640 ALLOCATE
119 4.829e-06 16384 8568 DEALLOCATE
120 6.603e-06 16384 8640 ALLOCATE
121 2.137e-05 16384 8712 ALLOCATE
120 5.721e-06 16384 8640 DEALLOCATE
121 6.692e-06 16384 8712 ALLOCATE
122 5.921e-06 16384 8784 ALLOCATE
123 1.9266e-05 16384 8856 ALLOCATE
122 6.833e-06 16384 8784 DEALLOCATE
123 5.52e-06 16384 8856 ALLOCATE
124 5.981e-06 16384 8928 ALLOCATE
123 6.822e-06 16384 8856 DEALLOCATE
124 6.232e-06 16384 8928 ALLOCATE
123 7.194e-06 16384 8856 DEALLOCATE
122 5.881e-06 16384 8784 DEALLOCATE
121 6.232e-06 16384 8712 DEALLOCATE
122 5.59e-06 16384 8784 ALLOCATE
123 6.191e-06 16384 8856 ALLOCATE
122 7.444e-06 16384 8784 DEALLOCATE
123 6.231e-06 16384 8856 ALLOCATE
124 7.374e-06 16384 8928 ALLOCATE
125 3.0958e-05 16384 9000 ALLOCATE
124 4.118e-06 16384 8928 DEALLOCATE
123 7.584e-06 16384 8856 DEALLOCATE
124 5.711e-06 16384 8928 ALLOCATE
123 6.382e-06 16384 8856 DEALLOCATE
124 5.801e-06 16384 8928 ALLOCATE
123 5.841e-06 16384 8856 DEALLOCATE
122 5.12e-06 16384 8784 DEALLOCATE
123 5.9e-06 16384 8856 ALLOCATE
124 6.513e-06 16384 8928 ALLOCATE
123 8.155e-06 16384 8856 DEALLOCATE
124 6.673e-06 16384 8928 ALLOCATE
123 9.919e-06 16384 8856 DEALLOCATE
122 5.831e-06 16384 8784 DEALLOCATE
123 6.382e-06 16384 8856 ALLOCATE
124 6.893e-06 16384 8928 ALLOCATE
123 4.568e-06 16384 8856 DEALLOCATE
122 5.49e-06 16384 8784 DEALLOCATE
123 6.722e-06 16384 8856 ALLOCATE
122 5.73e-06 16384 8784 DEALLOCATE
121 7.404e-06 16384 8712 DEALLOCATE
120 4.869e-06 16384 8640 DEALLOCATE
119 6.742e-06 16384 8568 DEALLOCATE
120 6.332e-06 16384 8640 ALLOCATE
121 6.332e-06 16384 8712 ALLOCATE
120 5.089e-06 16384 8640 DEALLOCATE
121 5.951e-06 16384 8712 ALLOCATE
122 6.502e-06 16384 8784 ALLOCATE
123 7.484e-06 16384 8856 ALLOCATE
124 7.444e-06 16384 8928 ALLOCATE
123 8.336e-06 16384 8856 DEALLOCATE
124 6.903e-06 16384 8928 ALLOCATE
125 8.606e-06 16384 9000 ALLOCATE
126 7.975e-06 16384 9072 ALLOCATE
125 6.191e-06 16384 9000 DEALLOCATE
126 1.2673e-05 16384 9072 ALLOCATE
127 3.1048e-05 16384 9144 ALLOCATE
128 6.552e-06 16384 9216 ALLOCATE
127 1.4587e-05 16384 9144 DEALLOCATE
128 8.145e-06 16384 9216 ALLOCATE
129 5.339e-05 20480 9288 ALLOCATE
128 6.833e-06 20480 9216 DEALLOCATE
129 5.441e-06 20480 9288 ALLOCATE
128 5.581e-06 20480 9216 DEALLOCATE
127 8.816e-06 20480 9144 DEALLOCATE
126 1.0048e-05 20480 9072 DEALLOCATE
125 1.3344e-05 20480 9000 DEALLOCATE
124 8.636e-06 20480 8928 DEALLOCATE
125 6.322e-06 20480 9000 ALLOCATE
126 5.992e-06 20480 9072 ALLOCATE
125 1.0169e-05 20480 9000 DEALLOCATE
124 9.698e-06 20480 8928 DEALLOCATE
125 7.574e-06 20480 9000 ALLOCATE
126 9.317e-06 20480 9072 ALLOCATE
125 7.775e-06 20480 9000 DEALLOCATE
124 1.3756e-05 20480 8928 DEALLOCATE
125 7.354e-06 20480 9000 ALLOCATE
126 8.306e-06 20480 9072 ALLOCATE
125 7.815e-06 20480 9000 DEALLOCATE
124 7.264e-06 20480 8928 DEALLOCATE
123 7.123e-06 20480 8856 DEALLOCATE
122 9.037e-06 20480 8784 DEALLOCATE
123 7.113e-06 20480 8856 ALLOCATE
122 1.054e-05 20480 8784 DEALLOCATE
123 7.404e-06 20480 8856 ALLOCATE
