objectsCount time allocatedMemory usedMemory commandType
99 1.3946e-05 8192 7128 ALLOCATE
100 4.258e-06 8192 7200 ALLOCATE
101 1.7052e-05 8192 7272 ALLOCATE
102 1.2313e-05 8192 7344 ALLOCATE
101 1.0139e-05 8192 7272 DEALLOCATE
100 1.0009e-05 8192 7200 DEALLOCATE
101 2.965e-06 8192 7272 ALLOCATE
102 3.356e-06 8192 7344 ALLOCATE
101 1.6651e-05 8192 7272 DEALLOCATE
102 4.058e-06 8192 7344 ALLOCATE
103 1.4227e-05 8192 7416 ALLOCATE
104 1.3936e-05 8192 7488 ALLOCATE
103 1.0129e-05 8192 7416 DEALLOCATE
104 3.727e-06 8192 7488 ALLOCATE
105 1.3665e-05 8192 7560 ALLOCATE
104 9.878e-06 8192 7488 DEALLOCATE
103 1.4086e-05 8192 7416 DEALLOCATE
102 1.2213e-05 8192 7344 DEALLOCATE
101 1.1311e-05 8192 7272 DEALLOCATE
100 1.6341e-05 8192 7200 DEALLOCATE
99 1.1842e-05 8192 7128 DEALLOCATE
98 1.07e-05 8192 7056 DEALLOCATE
97 1.3795e-05 8192 6984 DEALLOCATE
96 1.103e-05 8192 6912 DEALLOCATE
95 9.528e-06 8192 6840 DEALLOCATE
94 1.2493e-05 8192 6768 DEALLOCATE
93 1.3676e-05 8192 6696 DEALLOCATE
92 1.8404e-05 8192 6624 DEALLOCATE
93 4.539e-06 8192 6696 ALLOCATE
94 1.6481e-05 8192 6768 ALLOCATE
95 4.037e-06 8192 6840 ALLOCATE
94 1.4837e-05 8192 6768 DEALLOCATE
95 1.1562e-05 8192 6840 ALLOCATE
94 9.578e-06 8192 6768 DEALLOCATE
95 3.657e-06 8192 6840 ALLOCATE
96 3.707e-06 8192 6912 ALLOCATE
95 9.447e-06 8192 6840 DEALLOCATE
96 3.657e-06 8192 6912 ALLOCATE
95 1.077e-05 8192 6840 DEALLOCATE
94 1.2433e-05 8192 6768 DEALLOCATE
93 1.2664e-05 8192 6696 DEALLOCATE
94 1.3875e-05 8192 6768 ALLOCATE
95 3.487e-06 8192 6840 ALLOCATE
96 1.3375e-05 8192 6912 ALLOCATE
95 1.2333e-05 8192 6840 DEALLOCATE
96 1.3394e-05 8192 6912 ALLOCATE
95 1.3145e-05 8192 6840 DEALLOCATE
94 1.3746e-05 8192 6768 DEALLOCATE
95 2.945e-06 8192 6840 ALLOCATE
94 1.1822e-05 8192 6768 DEALLOCATE
93 1.7944e-05 8192 6696 DEALLOCATE
94 3.456e-06 8192 6768 ALLOCATE
93 1.2013e-05 8192 6696 DEALLOCATE
92 1.3004e-05 8192 6624 DEALLOCATE
93 3.426e-06 8192 6696 ALLOCATE
94 1.1952e-05 8192 6768 ALLOCATE
93 1.0149e-05 8192 6696 DEALLOCATE
94 1.8635e-05 8192 6768 ALLOCATE
95 1.1601e-05 8192 6840 ALLOCATE
94 1.575e-05 8192 6768 DEALLOCATE
93 1.6721e-05 8192 6696 DEALLOCATE
92 1.6341e-05 8192 6624 DEALLOCATE
93 3.536e-06 8192 6696 ALLOCATE
92 1.0109e-05 8192 6624 DEALLOCATE
93 4.338e-06 8192 6696 ALLOCATE
92 1.3074e-05 8192 6624 DEALLOCATE
93 3.396e-06 8192 6696 ALLOCATE
94 3.166e-06 8192 6768 ALLOCATE
93 1.5419e-05 8192 6696 DEALLOCATE
94 3.477e-06 8192 6768 ALLOCATE
95 1.7723e-05 8192 6840 ALLOCATE
94 1.1882e-05 8192 6768 DEALLOCATE
93 1.073e-05 8192 6696 DEALLOCATE
92 3.1739e-05 8192 6624 DEALLOCATE
91 1.083e-05 8192 6552 DEALLOCATE
92 2.986e-06 8192 6624 ALLOCATE
91 9.838e-06 8192 6552 DEALLOCATE
92 3.146e-06 8192 6624 ALLOCATE
93 4.669e-06 8192 6696 ALLOCATE
94 4.408e-06 8192 6768 ALLOCATE
93 1.4878e-05 8192 6696 DEALLOCATE
92 9.908e-06 8192 6624 DEALLOCATE
93 3.056e-06 8192 6696 ALLOCATE
94 5.52e-06 8192 6768 ALLOCATE
93 1.4628e-05 8192 6696 DEALLOCATE
92 1.2783e-05 8192 6624 DEALLOCATE
91 1.1892e-05 8192 6552 DEALLOCATE
90 1.0189e-05 8192 6480 DEALLOCATE
91 2.975e-06 8192 6552 ALLOCATE
92 2.895e-06 8192 6624 ALLOCATE
91 9.918e-06 8192 6552 DEALLOCATE
92 2.945e-06 8192 6624 ALLOCATE
93 3.046e-06 8192 6696 ALLOCATE
94 3.206e-06 8192 6768 ALLOCATE
93 1.0048e-05 8192 6696 DEALLOCATE
94 4.077e-06 8192 6768 ALLOCATE
93 1.2093e-05 8192 6696 DEALLOCATE
94 3.457e-06 8192 6768 ALLOCATE
95 3.477e-06 8192 6840 ALLOCATE
96 1.7813e-05 8192 6912 ALLOCATE
97 1.3274e-05 8192 6984 ALLOCATE
96 1.1662e-05 8192 6912 DEALLOCATE
97 4.358e-06 8192 6984 ALLOCATE
98 1.3785e-05 8192 7056 ALLOCATE
97 1.2053e-05 8192 6984 DEALLOCATE
98 3.807e-06 8192 7056 ALLOCATE
99 3.908e-06 8192 7128 ALLOCATE
98 1.4196e-05 8192 7056 DEALLOCATE
97 1.0019e-05 8192 6984 DEALLOCATE
98 3.858e-06 8192 7056 ALLOCATE
97 1.4627e-05 8192 6984 DEALLOCATE
98 3.918e-06 8192 7056 ALLOCATE
99 3.897e-06 8192 7128 ALLOCATE
98 1.2063e-05 8192 7056 DEALLOCATE
99 3.427e-06 8192 7128 ALLOCATE
98 1.028e-05 8192 7056 DEALLOCATE
97 1.0079e-05 8192 6984 DEALLOCATE
96 9.918e-06 8192 6912 DEALLOCATE
97 2.915e-06 8192 6984 ALLOCATE
96 1.9807e-05 8192 6912 DEALLOCATE
97 3.406e-06 8192 6984 ALLOCATE
96 1.0069e-05 8192 6912 DEALLOCATE
95 1.5589e-05 8192 6840 DEALLOCATE
96 3.727e-06 8192 6912 ALLOCATE
97 6.331e-06 8192 6984 ALLOCATE
98 4.799e-06 8192 7056 ALLOCATE
97 1.5108e-05 8192 6984 DEALLOCATE
98 3.046e-06 8192 7056 ALLOCATE
99 3.236e-06 8192 7128 ALLOCATE
98 1.0169e-05 8192 7056 DEALLOCATE
99 4.228e-06 8192 7128 ALLOCATE
100 1.6351e-05 8192 7200 ALLOCATE
99 1.2773e-05 8192 7128 DEALLOCATE
98 1.2614e-05 8192 7056 DEALLOCATE
99 3.596e-06 8192 7128 ALLOCATE
100 4.138e-06 8192 7200 ALLOCATE
101 1.6471e-05 8192 7272 ALLOCATE
100 1.2564e-05 8192 7200 DEALLOCATE
101 3.797e-06 8192 7272 ALLOCATE
100 1.4858e-05 8192 7200 DEALLOCATE
99 1.6981e-05 8192 7128 DEALLOCATE
98 1.4117e-05 8192 7056 DEALLOCATE
99 4.688e-06 8192 7128 ALLOCATE
98 1.8494e-05 8192 7056 DEALLOCATE
99 5.34e-06 8192 7128 ALLOCATE
98 1.0229e-05 8192 7056 DEALLOCATE
99 3.166e-06 8192 7128 ALLOCATE
98 1.653e-05 8192 7056 DEALLOCATE
99 3.507e-06 8192 7128 ALLOCATE
100 3.487e-06 8192 7200 ALLOCATE
99 1.062e-05 8192 7128 DEALLOCATE
100 4.247e-06 8192 7200 ALLOCATE
101 3.777e-06 8192 7272 ALLOCATE
102 3.917e-06 8192 7344 ALLOCATE
101 1.4778e-05 8192 7272 DEALLOCATE
100 1.0159e-05 8192 7200 DEALLOCATE
101 3.056e-06 8192 7272 ALLOCATE
100 1.0209e-05 8192 7200 DEALLOCATE
101 2.965e-06 8192 7272 ALLOCATE
102 3.105e-06 8192 7344 ALLOCATE
101 2.0047e-05 8192 7272 DEALLOCATE
102 3.507e-06 8192 7344 ALLOCATE
103 1.2062e-05 8192 7416 ALLOCATE
104 1.1992e-05 8192 7488 ALLOCATE
105 1.1702e-05 8192 7560 ALLOCATE
106 1.1842e-05 8192 7632 ALLOCATE
105 1.054e-05 8192 7560 DEALLOCATE
106 3.126e-06 8192 7632 ALLOCATE
107 1.1812e-05 8192 7704 ALLOCATE
106 1.095e-05 8192 7632 DEALLOCATE
107 3.337e-06 8192 7704 ALLOCATE
108 1.2233e-05 8192 7776 ALLOCATE
109 1.2383e-05 8192 7848 ALLOCATE
110 1.8985e-05 8192 7920 ALLOCATE
111 1.3145e-05 8192 7992 ALLOCATE
110 1.3195e-05 8192 7920 DEALLOCATE
111 3.396e-06 8192 7992 ALLOCATE
110 1.072e-05 8192 7920 DEALLOCATE
109 1.078e-05 8192 7848 DEALLOCATE
110 3.146e-06 8192 7920 ALLOCATE
111 3.467e-06 8192 7992 ALLOCATE
110 1.068e-05 8192 7920 DEALLOCATE
109 1.082e-05 8192 7848 DEALLOCATE
110 3.747e-06 8192 7920 ALLOCATE
111 3.476e-06 8192 7992 ALLOCATE
110 1.091e-05 8192 7920 DEALLOCATE
111 3.095e-06 8192 7992 ALLOCATE
110 1.053e-05 8192 7920 DEALLOCATE
109 1.089e-05 8192 7848 DEALLOCATE
108 1.4687e-05 8192 7776 DEALLOCATE
109 1.5959e-05 8192 7848 ALLOCATE
108 1.2623e-05 8192 7776 DEALLOCATE
107 1.2493e-05 8192 7704 DEALLOCATE
108 3.908e-06 8192 7776 ALLOCATE
107 1.069e-05 8192 7704 DEALLOCATE
108 3.036e-06 8192 7776 ALLOCATE
109 3.175e-06 8192 7848 ALLOCATE
110 1.9977e-05 8192 7920 ALLOCATE
109 1.3165e-05 8192 7848 DEALLOCATE
110 3.547e-06 8192 7920 ALLOCATE
111 3.196e-06 8192 7992 ALLOCATE
110 1.7733e-05 8192 7920 DEALLOCATE
111 3.917e-06 8192 7992 ALLOCATE
112 2.5828e-05 12288 8064 ALLOCATE
113 1.3225e-05 12288 8136 ALLOCATE
112 1.563e-05 12288 8064 DEALLOCATE
113 4.829e-06 12288 8136 ALLOCATE
114 1.4537e-05 12288 8208 ALLOCATE
115 1.3275e-05 12288 8280 ALLOCATE
114 1.1912e-05 12288 8208 DEALLOCATE
115 3.366e-06 12288 8280 ALLOCATE
116 1.2594e-05 12288 8352 ALLOCATE
117 1.583e-05 12288 8424 ALLOCATE
118 1.3274e-05 12288 8496 ALLOCATE
117 1.3345e-05 12288 8424 DEALLOCATE
118 3.376e-06 12288 8496 ALLOCATE
119 1.2774e-05 12288 8568 ALLOCATE
118 1.1662e-05 12288 8496 DEALLOCATE
117 1.1431e-05 12288 8424 DEALLOCATE
116 1.1171e-05 12288 8352 DEALLOCATE
115 1.3155e-05 12288 8280 DEALLOCATE
116 3.206e-06 12288 8352 ALLOCATE
115 2.131e-05 12288 8280 DEALLOCATE
114 1.3375e-05 12288 8208 DEALLOCATE
115 3.136e-06 12288 8280 ALLOCATE
114 1.1572e-05 12288 8208 DEALLOCATE
115 3.095e-06 12288 8280 ALLOCATE
116 3.035e-06 12288 8352 ALLOCATE
117 3.206e-06 12288 8424 ALLOCATE
116 1.8765e-05 12288 8352 DEALLOCATE
115 1.1431e-05 12288 8280 DEALLOCATE
116 4.338e-06 12288 8352 ALLOCATE
115 1.3224e-05 12288 8280 DEALLOCATE
114 1.3064e-05 12288 8208 DEALLOCATE
113 1.3936e-05 12288 8136 DEALLOCATE
114 3.767e-06 12288 8208 ALLOCATE
115 3.446e-06 12288 8280 ALLOCATE
116 3.676e-06 12288 8352 ALLOCATE
115 1.3835e-05 12288 8280 DEALLOCATE
114 1.3625e-05 12288 8208 DEALLOCATE
115 3.737e-06 12288 8280 ALLOCATE
116 4.097e-06 12288 8352 ALLOCATE
115 1.7021e-05 12288 8280 DEALLOCATE
114 1.1301e-05 12288 8208 DEALLOCATE
115 3.918e-06 12288 8280 ALLOCATE
116 3.326e-06 12288 8352 ALLOCATE
117 1.7493e-05 12288 8424 ALLOCATE
118 1.4998e-05 12288 8496 ALLOCATE
119 3.847e-06 12288 8568 ALLOCATE
118 1.4147e-05 12288 8496 DEALLOCATE
119 3.757e-06 12288 8568 ALLOCATE
118 1.4056e-05 12288 8496 DEALLOCATE
117 1.2233e-05 12288 8424 DEALLOCATE
116 1.4126e-05 12288 8352 DEALLOCATE
115 1.108e-05 12288 8280 DEALLOCATE
114 1.2283e-05 12288 8208 DEALLOCATE
113 1.3866e-05 12288 8136 DEALLOCATE
114 3.747e-06 12288 8208 ALLOCATE
113 2.0388e-05 12288 8136 DEALLOCATE
112 1.6902e-05 12288 8064 DEALLOCATE
113 4.378e-06 12288 8136 ALLOCATE
112 1.3025e-05 12288 8064 DEALLOCATE
113 3.657e-06 12288 8136 ALLOCATE
112 1.5459e-05 12288 8064 DEALLOCATE
111 1.093e-05 12288 7992 DEALLOCATE
112 4.007e-06 12288 8064 ALLOCATE
113 3.146e-06 12288 8136 ALLOCATE
112 1.609e-05 12288 8064 DEALLOCATE
113 3.045e-06 12288 8136 ALLOCATE
114 1.6791e-05 12288 8208 ALLOCATE
115 4.97e-06 12288 8280 ALLOCATE
116 1.4407e-05 12288 8352 ALLOCATE
117 1.5369e-05 12288 8424 ALLOCATE
118 1.3585e-05 12288 8496 ALLOCATE
119 1.3445e-05 12288 8568 ALLOCATE
120 1.586e-05 12288 8640 ALLOCATE
121 1.5649e-05 12288 8712 ALLOCATE
122 1.5619e-05 12288 8784 ALLOCATE
121 1.4287e-05 12288 8712 DEALLOCATE
122 3.576e-06 12288 8784 ALLOCATE
121 1.9927e-05 12288 8712 DEALLOCATE
122 3.176e-06 12288 8784 ALLOCATE
123 1.5819e-05 12288 8856 ALLOCATE
124 1.2844e-05 12288 8928 ALLOCATE
123 3.3532e-05 12288 8856 DEALLOCATE
122 1.1401e-05 12288 8784 DEALLOCATE
123 3.016e-06 12288 8856 ALLOCATE
122 1.61e-05 12288 8784 DEALLOCATE
121 1.4127e-05 12288 8712 DEALLOCATE
122 3.135e-06 12288 8784 ALLOCATE
123 1.9155e-05 12288 8856 ALLOCATE
122 1.2313e-05 12288 8784 DEALLOCATE
121 1.2083e-05 12288 8712 DEALLOCATE
120 1.6491e-05 12288 8640 DEALLOCATE
121 3.196e-06 12288 8712 ALLOCATE
122 2.966e-06 12288 8784 ALLOCATE
121 1.1281e-05 12288 8712 DEALLOCATE
122 3.828e-06 12288 8784 ALLOCATE
121 1.4066e-05 12288 8712 DEALLOCATE
120 1.2202e-05 12288 8640 DEALLOCATE
121 3.847e-06 12288 8712 ALLOCATE
122 3.266e-06 12288 8784 ALLOCATE
121 1.4647e-05 12288 8712 DEALLOCATE
122 4.088e-06 12288 8784 ALLOCATE
123 3.858e-06 12288 8856 ALLOCATE
122 1.4406e-05 12288 8784 DEALLOCATE
121 1.3936e-05 12288 8712 DEALLOCATE
122 3.416e-06 12288 8784 ALLOCATE
123 4.329e-06 12288 8856 ALLOCATE
122 2.122e-05 12288 8784 DEALLOCATE
123 1.5269e-05 12288 8856 ALLOCATE
124 1.1111e-05 12288 8928 ALLOCATE
123 1.4597e-05 12288 8856 DEALLOCATE
124 4.178e-06 12288 8928 ALLOCATE
123 1.4578e-05 12288 8856 DEALLOCATE
122 1.4868e-05 12288 8784 DEALLOCATE
121 1.4717e-05 12288 8712 DEALLOCATE
120 1.4246e-05 12288 8640 DEALLOCATE
119 1.3645e-05 12288 8568 DEALLOCATE
118 1.3636e-05 12288 8496 DEALLOCATE
119 2.945e-06 12288 8568 ALLOCATE
120 3.767e-06 12288 8640 ALLOCATE
121 5.15e-06 12288 8712 ALLOCATE
120 1.5499e-05 12288 8640 DEALLOCATE
121 4.107e-06 12288 8712 ALLOCATE
120 1.4246e-05 12288 8640 DEALLOCATE
119 1.613e-05 12288 8568 DEALLOCATE
118 1.2914e-05 12288 8496 DEALLOCATE
119 3.597e-06 12288 8568 ALLOCATE
120 4.268e-06 12288 8640 ALLOCATE
121 1.7682e-05 12288 8712 ALLOCATE
122 4.228e-06 12288 8784 ALLOCATE
123 1.5729e-05 12288 8856 ALLOCATE
124 5.23e-06 12288 8928 ALLOCATE
123 1.4286e-05 12288 8856 DEALLOCATE
122 1.4387e-05 12288 8784 DEALLOCATE
121 1.4337e-05 12288 8712 DEALLOCATE
120 1.609e-05 12288 8640 DEALLOCATE
119 1.605e-05 12288 8568 DEALLOCATE
120 3.927e-06 12288 8640 ALLOCATE
119 1.7733e-05 12288 8568 DEALLOCATE
118 1.4347e-05 12288 8496 DEALLOCATE
117 1.631e-05 12288 8424 DEALLOCATE
116 1.3225e-05 12288 8352 DEALLOCATE
117 2.945e-06 12288 8424 ALLOCATE
116 1.5018e-05 12288 8352 DEALLOCATE
117 4.679e-06 12288 8424 ALLOCATE
118 4.709e-06 12288 8496 ALLOCATE
119 4.949e-06 12288 8568 ALLOCATE
120 3.857e-06 12288 8640 ALLOCATE
119 1.8714e-05 12288 8568 DEALLOCATE
120 1.5659e-05 12288 8640 ALLOCATE
119 1.3996e-05 12288 8568 DEALLOCATE
118 1.1051e-05 12288 8496 DEALLOCATE
119 2.955e-06 12288 8568 ALLOCATE
120 1.2644e-05 12288 8640 ALLOCATE
119 1.575e-05 12288 8568 DEALLOCATE
120 3.176e-06 12288 8640 ALLOCATE
119 1.7572e-05 12288 8568 DEALLOCATE
120 1.2814e-05 12288 8640 ALLOCATE
121 3.076e-06 12288 8712 ALLOCATE
120 1.4608e-05 12288 8640 DEALLOCATE
121 3.867e-06 12288 8712 ALLOCATE
122 4.458e-06 12288 8784 ALLOCATE
123 2.149e-05 12288 8856 ALLOCATE
122 1.1491e-05 12288 8784 DEALLOCATE
123 3.026e-06 12288 8856 ALLOCATE
124 1.5769e-05 12288 8928 ALLOCATE
123 1.4086e-05 12288 8856 DEALLOCATE
124 3.086e-06 12288 8928 ALLOCATE
123 1.4316e-05 12288 8856 DEALLOCATE
122 1.4467e-05 12288 8784 DEALLOCATE
121 1.3916e-05 12288 8712 DEALLOCATE
122 3.877e-06 12288 8784 ALLOCATE
123 3.717e-06 12288 8856 ALLOCATE
122 2.0549e-05 12288 8784 DEALLOCATE
123 3.857e-06 12288 8856 ALLOCATE
124 4.288e-06 12288 8928 ALLOCATE
125 1.2734e-05 12288 9000 ALLOCATE
124 1.4817e-05 12288 8928 DEALLOCATE
123 1.4587e-05 12288 8856 DEALLOCATE
124 4.728e-06 12288 8928 ALLOCATE
123 1.3916e-05 12288 8856 DEALLOCATE
124 3.667e-06 12288 8928 ALLOCATE
123 1.1091e-05 12288 8856 DEALLOCATE
122 1.605e-05 12288 8784 DEALLOCATE
123 2.976e-06 12288 8856 ALLOCATE
124 1.2404e-05 12288 8928 ALLOCATE
123 1.4146e-05 12288 8856 DEALLOCATE
124 3.106e-06 12288 8928 ALLOCATE
123 1.1352e-05 12288 8856 DEALLOCATE
122 1.1181e-05 12288 8784 DEALLOCATE
123 3.858e-06 12288 8856 ALLOCATE
124 4.379e-06 12288 8928 ALLOCATE
123 1.4246e-05 12288 8856 DEALLOCATE
122 1.1391e-05 12288 8784 DEALLOCATE
123 3.837e-06 12288 8856 ALLOCATE
122 1.7262e-05 12288 8784 DEALLOCATE
121 1.4227e-05 12288 8712 DEALLOCATE
120 1.4026e-05 12288 8640 DEALLOCATE
119 1.2804e-05 12288 8568 DEALLOCATE
120 3.196e-06 12288 8640 ALLOCATE
121 1.606e-05 12288 8712 ALLOCATE
120 1.4998e-05 12288 8640 DEALLOCATE
121 3.706e-06 12288 8712 ALLOCATE
122 5.53e-06 12288 8784 ALLOCATE
123 3.967e-06 12288 8856 ALLOCATE
124 4.037e-06 12288 8928 ALLOCATE
123 1.2985e-05 12288 8856 DEALLOCATE
124 1.6581e-05 12288 8928 ALLOCATE
125 3.416e-06 12288 9000 ALLOCATE
126 1.2523e-05 12288 9072 ALLOCATE
125 1.1491e-05 12288 9000 DEALLOCATE
126 3.066e-06 12288 9072 ALLOCATE
127 2.9705e-05 12288 9144 ALLOCATE
128 1.6611e-05 12288 9216 ALLOCATE
127 1.1642e-05 12288 9144 DEALLOCATE
128 4.067e-06 12288 9216 ALLOCATE
129 1.2703e-05 12288 9288 ALLOCATE
128 1.4907e-05 12288 9216 DEALLOCATE
129 3.987e-06 12288 9288 ALLOCATE
128 1.1792e-05 12288 9216 DEALLOCATE
127 1.1542e-05 12288 9144 DEALLOCATE
126 1.2333e-05 12288 9072 DEALLOCATE
125 1.4477e-05 12288 9000 DEALLOCATE
124 1.4307e-05 12288 8928 DEALLOCATE
125 3.977e-06 12288 9000 ALLOCATE
126 3.617e-06 12288 9072 ALLOCATE
125 1.3987e-05 12288 9000 DEALLOCATE
124 1.625e-05 12288 8928 DEALLOCATE
125 4.448e-06 12288 9000 ALLOCATE
126 1.7763e-05 12288 9072 ALLOCATE
125 1.4006e-05 12288 9000 DEALLOCATE
124 1.1782e-05 12288 8928 DEALLOCATE
125 3.356e-06 12288 9000 ALLOCATE
126 3.556e-06 12288 9072 ALLOCATE
