objectsCount time allocatedMemory usedMemory commandType
3 3.166e-06 4096 216 ALLOCATE
4 5.209e-06 4096 288 ALLOCATE
3 3.296e-06 4096 216 DEALLOCATE
4 4.278e-06 4096 288 ALLOCATE
5 3.046e-06 4096 360 ALLOCATE
6 2.575e-06 4096 432 ALLOCATE
5 1.172e-06 4096 360 DEALLOCATE
6 4.408e-06 4096 432 ALLOCATE
5 2.084e-06 4096 360 DEALLOCATE
6 3.296e-06 4096 432 ALLOCATE
7 3.386e-06 4096 504 ALLOCATE
8 3.026e-06 4096 576 ALLOCATE
9 3.837e-06 4096 648 ALLOCATE
8 1.593e-06 4096 576 DEALLOCATE
9 2.295e-06 4096 648 ALLOCATE
10 3.116e-06 4096 720 ALLOCATE
9 1.773e-06 4096 648 DEALLOCATE
10 3.186e-06 4096 720 ALLOCATE
11 3.848e-06 4096 792 ALLOCATE
10 1.373e-06 4096 720 DEALLOCATE
9 1.713e-06 4096 648 DEALLOCATE
10 2.645e-06 4096 720 ALLOCATE
9 2.956e-06 4096 648 DEALLOCATE
10 4.448e-06 4096 720 ALLOCATE
11 3.186e-06 4096 792 ALLOCATE
10 1.563e-06 4096 720 DEALLOCATE
11 2.415e-06 4096 792 ALLOCATE
10 1.422e-06 4096 720 DEALLOCATE
9 1.993e-06 4096 648 DEALLOCATE
8 1.914e-06 4096 576 DEALLOCATE
9 4.097e-06 4096 648 ALLOCATE
8 1.302e-06 4096 576 DEALLOCATE
9 2.424e-06 4096 648 ALLOCATE
8 2.495e-06 4096 576 DEALLOCATE
7 1.343e-06 4096 504 DEALLOCATE
8 5.17e-06 4096 576 ALLOCATE
9 4.248e-06 4096 648 ALLOCATE
10 3.316e-06 4096 720 ALLOCATE
9 2.465e-06 4096 648 DEALLOCATE
10 3.437e-06 4096 720 ALLOCATE
11 3.327e-06 4096 792 ALLOCATE
10 2.324e-06 4096 720 DEALLOCATE
11 2.745e-06 4096 792 ALLOCATE
12 4.829e-06 4096 864 ALLOCATE
11 1.472e-06 4096 792 DEALLOCATE
10 1.362e-06 4096 720 DEALLOCATE
11 2.305e-06 4096 792 ALLOCATE
12 2.595e-06 4096 864 ALLOCATE
13 3.446e-06 4096 936 ALLOCATE
12 3.908e-06 4096 864 DEALLOCATE
13 2.645e-06 4096 936 ALLOCATE
12 1.503e-06 4096 864 DEALLOCATE
11 2.665e-06 4096 792 DEALLOCATE
10 1.934e-06 4096 720 DEALLOCATE
11 3.226e-06 4096 792 ALLOCATE
10 2.835e-06 4096 720 DEALLOCATE
11 3.136e-06 4096 792 ALLOCATE
10 1.432e-06 4096 720 DEALLOCATE
11 5.961e-06 4096 792 ALLOCATE
10 1.964e-06 4096 720 DEALLOCATE
11 3.476e-06 4096 792 ALLOCATE
12 3.437e-06 4096 864 ALLOCATE
11 1.754e-06 4096 792 DEALLOCATE
12 7.404e-06 4096 864 ALLOCATE
13 6.582e-06 4096 936 ALLOCATE
14 5.42e-06 4096 1008 ALLOCATE
13 1.582e-06 4096 936 DEALLOCATE
12 1.964e-06 4096 864 DEALLOCATE
13 2.615e-06 4096 936 ALLOCATE
12 2.655e-06 4096 864 DEALLOCATE
13 3.286e-06 4096 936 ALLOCATE
14 3.897e-06 4096 1008 ALLOCATE
13 2.224e-06 4096 936 DEALLOCATE
14 2.645e-06 4096 1008 ALLOCATE
15 1.4637e-05 8192 1080 ALLOCATE
16 5.12e-06 8192 1152 ALLOCATE
17 4.979e-06 8192 1224 ALLOCATE
18 5.19e-06 8192 1296 ALLOCATE
17 3.026e-06 8192 1224 DEALLOCATE
18 2.324e-06 8192 1296 ALLOCATE
19 5.54e-06 8192 1368 ALLOCATE
18 2.945e-06 8192 1296 DEALLOCATE
19 2.655e-06 8192 1368 ALLOCATE
20 7.214e-06 8192 1440 ALLOCATE
21 5.42e-06 8192 1512 ALLOCATE
22 5.03e-06 8192 1584 ALLOCATE
23 4.999e-06 8192 1656 ALLOCATE
22 3.186e-06 8192 1584 DEALLOCATE
23 2.404e-06 8192 1656 ALLOCATE
22 4.008e-06 8192 1584 DEALLOCATE
21 3.697e-06 8192 1512 DEALLOCATE
22 4.87e-06 8192 1584 ALLOCATE
23 2.635e-06 8192 1656 ALLOCATE
22 3.036e-06 8192 1584 DEALLOCATE
21 4.859e-06 8192 1512 DEALLOCATE
22 5.801e-06 8192 1584 ALLOCATE
23 2.805e-06 8192 1656 ALLOCATE
22 3.947e-06 8192 1584 DEALLOCATE
23 3.136e-06 8192 1656 ALLOCATE
22 2.795e-06 8192 1584 DEALLOCATE
21 4.899e-06 8192 1512 DEALLOCATE
20 4.668e-06 8192 1440 DEALLOCATE
21 5.4e-06 8192 1512 ALLOCATE
20 4.098e-06 8192 1440 DEALLOCATE
19 2.835e-06 8192 1368 DEALLOCATE
20 3.206e-06 8192 1440 ALLOCATE
19 3.477e-06 8192 1368 DEALLOCATE
20 4.889e-06 8192 1440 ALLOCATE
21 6.111e-06 8192 1512 ALLOCATE
22 6.462e-06 8192 1584 ALLOCATE
21 3.206e-06 8192 1512 DEALLOCATE
22 2.725e-06 8192 1584 ALLOCATE
23 5.921e-06 8192 1656 ALLOCATE
22 2.946e-06 8192 1584 DEALLOCATE
23 3.386e-06 8192 1656 ALLOCATE
24 5.881e-06 8192 1728 ALLOCATE
25 5.401e-06 8192 1800 ALLOCATE
24 3.116e-06 8192 1728 DEALLOCATE
25 2.364e-06 8192 1800 ALLOCATE
26 6.142e-06 8192 1872 ALLOCATE
27 7.043e-06 8192 1944 ALLOCATE
26 4.188e-06 8192 1872 DEALLOCATE
27 2.986e-06 8192 1944 ALLOCATE
28 4.749e-06 8192 2016 ALLOCATE
29 6.011e-06 8192 2088 ALLOCATE
30 5.26e-06 8192 2160 ALLOCATE
29 3.507e-06 8192 2088 DEALLOCATE
30 2.685e-06 8192 2160 ALLOCATE
31 5.189e-06 8192 2232 ALLOCATE
30 3.837e-06 8192 2160 DEALLOCATE
29 3.497e-06 8192 2088 DEALLOCATE
28 4.168e-06 8192 2016 DEALLOCATE
27 3.296e-06 8192 1944 DEALLOCATE
28 6.522e-06 8192 2016 ALLOCATE
27 4.738e-06 8192 1944 DEALLOCATE
26 5.099e-06 8192 1872 DEALLOCATE
27 3.316e-06 8192 1944 ALLOCATE
26 4.869e-06 8192 1872 DEALLOCATE
27 5.13e-06 8192 1944 ALLOCATE
28 3.046e-06 8192 2016 ALLOCATE
29 6.041e-06 8192 2088 ALLOCATE
28 5.069e-06 8192 2016 DEALLOCATE
27 4.168e-06 8192 1944 DEALLOCATE
28 2.875e-06 8192 2016 ALLOCATE
27 4.218e-06 8192 1944 DEALLOCATE
26 4.298e-06 8192 1872 DEALLOCATE
25 3.988e-06 8192 1800 DEALLOCATE
26 4.739e-06 8192 1872 ALLOCATE
27 2.385e-06 8192 1944 ALLOCATE
28 5.01e-06 8192 2016 ALLOCATE
27 3.506e-06 8192 1944 DEALLOCATE
26 4.037e-06 8192 1872 DEALLOCATE
27 5.119e-06 8192 1944 ALLOCATE
28 3.336e-06 8192 2016 ALLOCATE
27 3.327e-06 8192 1944 DEALLOCATE
26 4.498e-06 8192 1872 DEALLOCATE
27 5.039e-06 8192 1944 ALLOCATE
28 2.856e-06 8192 2016 ALLOCATE
29 1.6561e-05 8192 2088 ALLOCATE
30 5.029e-06 8192 2160 ALLOCATE
31 5.2e-06 8192 2232 ALLOCATE
30 3.367e-06 8192 2160 DEALLOCATE
31 3.677e-06 8192 2232 ALLOCATE
30 4.749e-06 8192 2160 DEALLOCATE
29 3.226e-06 8192 2088 DEALLOCATE
28 3.286e-06 8192 2016 DEALLOCATE
27 3.146e-06 8192 1944 DEALLOCATE
26 4.107e-06 8192 1872 DEALLOCATE
25 4.278e-06 8192 1800 DEALLOCATE
26 4.789e-06 8192 1872 ALLOCATE
25 4.348e-06 8192 1800 DEALLOCATE
24 4.037e-06 8192 1728 DEALLOCATE
25 2.605e-06 8192 1800 ALLOCATE
24 5.23e-06 8192 1728 DEALLOCATE
25 5.32e-06 8192 1800 ALLOCATE
24 4.008e-06 8192 1728 DEALLOCATE
23 3.296e-06 8192 1656 DEALLOCATE
24 2.695e-06 8192 1728 ALLOCATE
25 2.655e-06 8192 1800 ALLOCATE
24 2.955e-06 8192 1728 DEALLOCATE
25 3.586e-06 8192 1800 ALLOCATE
26 5.16e-06 8192 1872 ALLOCATE
27 2.625e-06 8192 1944 ALLOCATE
28 4.879e-06 8192 2016 ALLOCATE
29 4.719e-06 8192 2088 ALLOCATE
30 5.811e-06 8192 2160 ALLOCATE
31 5.34e-06 8192 2232 ALLOCATE
32 7.574e-06 8192 2304 ALLOCATE
33 5.26e-06 8192 2376 ALLOCATE
34 5.661e-06 8192 2448 ALLOCATE
33 3.967e-06 8192 2376 DEALLOCATE
34 2.464e-06 8192 2448 ALLOCATE
33 3.907e-06 8192 2376 DEALLOCATE
34 2.475e-06 8192 2448 ALLOCATE
35 8.225e-06 8192 2520 ALLOCATE
36 8.726e-06 8192 2592 ALLOCATE
35 4.278e-06 8192 2520 DEALLOCATE
34 5.28e-06 8192 2448 DEALLOCATE
35 7.343e-06 8192 2520 ALLOCATE
34 5.059e-06 8192 2448 DEALLOCATE
33 4.248e-06 8192 2376 DEALLOCATE
34 2.575e-06 8192 2448 ALLOCATE
35 8.296e-06 8192 2520 ALLOCATE
34 4.649e-06 8192 2448 DEALLOCATE
33 5.25e-06 8192 2376 DEALLOCATE
32 4.648e-06 8192 2304 DEALLOCATE
33 6.642e-06 8192 2376 ALLOCATE
34 2.324e-06 8192 2448 ALLOCATE
33 6.442e-06 8192 2376 DEALLOCATE
34 6.913e-06 8192 2448 ALLOCATE
33 6.132e-06 8192 2376 DEALLOCATE
32 4.549e-06 8192 2304 DEALLOCATE
33 2.625e-06 8192 2376 ALLOCATE
34 5.671e-06 8192 2448 ALLOCATE
33 3.827e-06 8192 2376 DEALLOCATE
34 2.384e-06 8192 2448 ALLOCATE
35 5.701e-06 8192 2520 ALLOCATE
34 4.939e-06 8192 2448 DEALLOCATE
33 4.628e-06 8192 2376 DEALLOCATE
34 2.545e-06 8192 2448 ALLOCATE
35 2.515e-06 8192 2520 ALLOCATE
34 4.428e-06 8192 2448 DEALLOCATE
35 3.516e-06 8192 2520 ALLOCATE
36 8.856e-06 8192 2592 ALLOCATE
35 5.661e-06 8192 2520 DEALLOCATE
36 2.365e-06 8192 2592 ALLOCATE
35 4.458e-06 8192 2520 DEALLOCATE
34 5.03e-06 8192 2448 DEALLOCATE
33 4.498e-06 8192 2376 DEALLOCATE
32 4.538e-06 8192 2304 DEALLOCATE
31 4.609e-06 8192 2232 DEALLOCATE
30 3.236e-06 8192 2160 DEALLOCATE
31 2.535e-06 8192 2232 ALLOCATE
32 6.892e-06 8192 2304 ALLOCATE
33 6.032e-06 8192 2376 ALLOCATE
32 4.509e-06 8192 2304 DEALLOCATE
33 5.67e-06 8192 2376 ALLOCATE
32 4.398e-06 8192 2304 DEALLOCATE
31 3.947e-06 8192 2232 DEALLOCATE
30 3.597e-06 8192 2160 DEALLOCATE
31 2.735e-06 8192 2232 ALLOCATE
32 6.382e-06 8192 2304 ALLOCATE
33 1.2894e-05 8192 2376 ALLOCATE
34 3.396e-06 8192 2448 ALLOCATE
35 8.846e-06 8192 2520 ALLOCATE
36 6.642e-06 8192 2592 ALLOCATE
35 4.328e-06 8192 2520 DEALLOCATE
34 4.949e-06 8192 2448 DEALLOCATE
33 4.508e-06 8192 2376 DEALLOCATE
32 3.717e-06 8192 2304 DEALLOCATE
31 4.098e-06 8192 2232 DEALLOCATE
32 6.553e-06 8192 2304 ALLOCATE
31 4.117e-06 8192 2232 DEALLOCATE
30 3.687e-06 8192 2160 DEALLOCATE
29 3.267e-06 8192 2088 DEALLOCATE
28 3.327e-06 8192 2016 DEALLOCATE
29 4.328e-06 8192 2088 ALLOCATE
28 6.102e-06 8192 2016 DEALLOCATE
29 2.906e-06 8192 2088 ALLOCATE
30 3.657e-06 8192 2160 ALLOCATE
31 6.512e-06 8192 2232 ALLOCATE
32 5.981e-06 8192 2304 ALLOCATE
31 3.747e-06 8192 2232 DEALLOCATE
32 2.805e-06 8192 2304 ALLOCATE
31 6.612e-06 8192 2232 DEALLOCATE
30 5.55e-06 8192 2160 DEALLOCATE
31 2.856e-06 8192 2232 ALLOCATE
32 6.622e-06 8192 2304 ALLOCATE
31 3.397e-06 8192 2232 DEALLOCATE
32 2.615e-06 8192 2304 ALLOCATE
31 3.256e-06 8192 2232 DEALLOCATE
32 2.475e-06 8192 2304 ALLOCATE
33 5.3e-06 8192 2376 ALLOCATE
32 3.676e-06 8192 2304 DEALLOCATE
33 2.324e-06 8192 2376 ALLOCATE
34 2.495e-06 8192 2448 ALLOCATE
35 5.73e-06 8192 2520 ALLOCATE
34 4.168e-06 8192 2448 DEALLOCATE
35 2.315e-06 8192 2520 ALLOCATE
36 5.74e-06 8192 2592 ALLOCATE
35 4.479e-06 8192 2520 DEALLOCATE
36 2.565e-06 8192 2592 ALLOCATE
35 5.651e-06 8192 2520 DEALLOCATE
34 4.238e-06 8192 2448 DEALLOCATE
33 4.859e-06 8192 2376 DEALLOCATE
34 2.745e-06 8192 2448 ALLOCATE
35 4.268e-06 8192 2520 ALLOCATE
34 6.642e-06 8192 2448 DEALLOCATE
35 5.731e-06 8192 2520 ALLOCATE
36 2.475e-06 8192 2592 ALLOCATE
37 5.77e-06 8192 2664 ALLOCATE
36 4.288e-06 8192 2592 DEALLOCATE
35 4.548e-06 8192 2520 DEALLOCATE
36 3.176e-06 8192 2592 ALLOCATE
35 5.881e-06 8192 2520 DEALLOCATE
36 2.555e-06 8192 2592 ALLOCATE
35 4.068e-06 8192 2520 DEALLOCATE
34 4.979e-06 8192 2448 DEALLOCATE
35 2.475e-06 8192 2520 ALLOCATE
36 6.231e-06 8192 2592 ALLOCATE
35 4.308e-06 8192 2520 DEALLOCATE
36 2.564e-06 8192 2592 ALLOCATE
35 4.228e-06 8192 2520 DEALLOCATE
34 4.168e-06 8192 2448 DEALLOCATE
35 2.315e-06 8192 2520 ALLOCATE
36 2.555e-06 8192 2592 ALLOCATE
35 4.398e-06 8192 2520 DEALLOCATE
34 6.111e-06 8192 2448 DEALLOCATE
35 2.805e-06 8192 2520 ALLOCATE
34 4.418e-06 8192 2448 DEALLOCATE
33 4.979e-06 8192 2376 DEALLOCATE
32 4.368e-06 8192 2304 DEALLOCATE
31 4.067e-06 8192 2232 DEALLOCATE
32 2.435e-06 8192 2304 ALLOCATE
33 2.304e-06 8192 2376 ALLOCATE
32 4.639e-06 8192 2304 DEALLOCATE
33 5.791e-06 8192 2376 ALLOCATE
34 2.445e-06 8192 2448 ALLOCATE
35 6.171e-06 8192 2520 ALLOCATE
36 7.494e-06 8192 2592 ALLOCATE
35 4.508e-06 8192 2520 DEALLOCATE
36 3.736e-06 8192 2592 ALLOCATE
37 4.298e-06 8192 2664 ALLOCATE
38 7.614e-06 8192 2736 ALLOCATE
37 4.188e-06 8192 2664 DEALLOCATE
38 2.304e-06 8192 2736 ALLOCATE
39 6.022e-06 8192 2808 ALLOCATE
40 5.891e-06 8192 2880 ALLOCATE
39 5.71e-06 8192 2808 DEALLOCATE
40 2.635e-06 8192 2880 ALLOCATE
41 8.756e-06 8192 2952 ALLOCATE
40 4.618e-06 8192 2880 DEALLOCATE
41 2.404e-06 8192 2952 ALLOCATE
40 4.558e-06 8192 2880 DEALLOCATE
39 5.21e-06 8192 2808 DEALLOCATE
38 4.308e-06 8192 2736 DEALLOCATE
37 5.089e-06 8192 2664 DEALLOCATE
36 5.15e-06 8192 2592 DEALLOCATE
37 5.861e-06 8192 2664 ALLOCATE
38 2.325e-06 8192 2736 ALLOCATE
37 6.362e-06 8192 2664 DEALLOCATE
36 5.531e-06 8192 2592 DEALLOCATE
37 3.056e-06 8192 2664 ALLOCATE
38 8.126e-06 8192 2736 ALLOCATE
37 5.971e-06 8192 2664 DEALLOCATE
36 4.809e-06 8192 2592 DEALLOCATE
37 2.745e-06 8192 2664 ALLOCATE
38 7.774e-06 8192 2736 ALLOCATE
37 5.49e-06 8192 2664 DEALLOCATE
36 4.388e-06 8192 2592 DEALLOCATE
35 4.649e-06 8192 2520 DEALLOCATE
34 5.149e-06 8192 2448 DEALLOCATE
35 2.345e-06 8192 2520 ALLOCATE
34 4.287e-06 8192 2448 DEALLOCATE
35 2.574e-06 8192 2520 ALLOCATE
36 2.354e-06 8192 2592 ALLOCATE
37 2.765e-06 8192 2664 ALLOCATE
36 6.361e-06 8192 2592 DEALLOCATE
37 2.805e-06 8192 2664 ALLOCATE
38 6.051e-06 8192 2736 ALLOCATE
37 5.14e-06 8192 2664 DEALLOCATE
38 2.985e-06 8192 2736 ALLOCATE
39 8.035e-06 8192 2808 ALLOCATE
40 6.391e-06 8192 2880 ALLOCATE
39 4.569e-06 8192 2808 DEALLOCATE
38 6.442e-06 8192 2736 DEALLOCATE
37 5.08e-06 8192 2664 DEALLOCATE
36 4.879e-06 8192 2592 DEALLOCATE
37 2.865e-06 8192 2664 ALLOCATE
38 2.395e-06 8192 2736 ALLOCATE
39 3.416e-06 8192 2808 ALLOCATE
40 2.925e-06 8192 2880 ALLOCATE
41 8.255e-06 8192 2952 ALLOCATE
40 5.109e-06 8192 2880 DEALLOCATE
39 4.678e-06 8192 2808 DEALLOCATE
40 3.116e-06 8192 2880 ALLOCATE
41 2.785e-06 8192 2952 ALLOCATE
42 6.362e-06 8192 3024 ALLOCATE
41 4.298e-06 8192 2952 DEALLOCATE
40 4.738e-06 8192 2880 DEALLOCATE
39 5.781e-06 8192 2808 DEALLOCATE
40 3.126e-06 8192 2880 ALLOCATE
41 5.971e-06 8192 2952 ALLOCATE
42 2.746e-06 8192 3024 ALLOCATE
41 4.718e-06 8192 2952 DEALLOCATE
40 4.478e-06 8192 2880 DEALLOCATE
39 2.7431e-05 8192 2808 DEALLOCATE
40 2.545e-06 8192 2880 ALLOCATE
39 4.739e-06 8192 2808 DEALLOCATE
38 5.229e-06 8192 2736 DEALLOCATE
39 2.364e-06 8192 2808 ALLOCATE
38 5.239e-06 8192 2736 DEALLOCATE
37 5.35e-06 8192 2664 DEALLOCATE
38 3.306e-06 8192 2736 ALLOCATE
39 6.372e-06 8192 2808 ALLOCATE
38 5.5e-06 8192 2736 DEALLOCATE
37 5.4e-06 8192 2664 DEALLOCATE
36 4.308e-06 8192 2592 DEALLOCATE
37 2.475e-06 8192 2664 ALLOCATE
38 6.122e-06 8192 2736 ALLOCATE
37 5.62e-06 8192 2664 DEALLOCATE
38 5.841e-06 8192 2736 ALLOCATE
39 5.951e-06 8192 2808 ALLOCATE
40 2.524e-06 8192 2880 ALLOCATE
39 4.368e-06 8192 2808 DEALLOCATE
40 2.395e-06 8192 2880 ALLOCATE
39 4.568e-06 8192 2808 DEALLOCATE
40 2.575e-06 8192 2880 ALLOCATE
39 4.598e-06 8192 2808 DEALLOCATE
40 2.986e-06 8192 2880 ALLOCATE
41 1.2203e-05 8192 2952 ALLOCATE
40 5.14e-06 8192 2880 DEALLOCATE
39 4.328e-06 8192 2808 DEALLOCATE
38 4.608e-06 8192 2736 DEALLOCATE
37 4.629e-06 8192 2664 DEALLOCATE
36 5.48e-06 8192 2592 DEALLOCATE
35 2.3494e-05 8192 2520 DEALLOCATE
34 5.21e-06 8192 2448 DEALLOCATE
33 5.09e-06 8192 2376 DEALLOCATE
34 2.324e-06 8192 2448 ALLOCATE
35 5.73e-06 8192 2520 ALLOCATE
34 5.129e-06 8192 2448 DEALLOCATE
33 5.069e-06 8192 2376 DEALLOCATE
32 4.268e-06 8192 2304 DEALLOCATE
33 2.324e-06 8192 2376 ALLOCATE
32 5.05e-06 8192 2304 DEALLOCATE
31 7.645e-06 8192 2232 DEALLOCATE
32 8.796e-06 8192 2304 ALLOCATE
33 6.181e-06 8192 2376 ALLOCATE
32 5.68e-06 8192 2304 DEALLOCATE
33 3.447e-06 8192 2376 ALLOCATE
34 6.162e-06 8192 2448 ALLOCATE
33 4.168e-06 8192 2376 DEALLOCATE
32 5.651e-06 8192 2304 DEALLOCATE
33 2.715e-06 8192 2376 ALLOCATE
32 6.813e-06 8192 2304 DEALLOCATE
33 2.906e-06 8192 2376 ALLOCATE
34 2.655e-06 8192 2448 ALLOCATE
35 7.955e-06 8192 2520 ALLOCATE
36 6.392e-06 8192 2592 ALLOCATE
35 4.479e-06 8192 2520 DEALLOCATE
36 2.935e-06 8192 2592 ALLOCATE
35 5.961e-06 8192 2520 DEALLOCATE
34 4.518e-06 8192 2448 DEALLOCATE
35 2.555e-06 8192 2520 ALLOCATE
34 4.128e-06 8192 2448 DEALLOCATE
35 2.254e-06 8192 2520 ALLOCATE
36 3.426e-06 8192 2592 ALLOCATE
37 8.406e-06 8192 2664 ALLOCATE
38 3.917e-06 8192 2736 ALLOCATE
37 4.668e-06 8192 2664 DEALLOCATE
36 7.013e-06 8192 2592 DEALLOCATE
37 6.242e-06 8192 2664 ALLOCATE
38 3.696e-06 8192 2736 ALLOCATE
37 4.409e-06 8192 2664 DEALLOCATE
36 5.78e-06 8192 2592 DEALLOCATE
37 7.494e-06 8192 2664 ALLOCATE
38 3.216e-06 8192 2736 ALLOCATE
37 6.181e-06 8192 2664 DEALLOCATE
38 2.735e-06 8192 2736 ALLOCATE
39 6.392e-06 8192 2808 ALLOCATE
40 6.663e-06 8192 2880 ALLOCATE
41 6.492e-06 8192 2952 ALLOCATE
40 4.739e-06 8192 2880 DEALLOCATE
39 6.813e-06 8192 2808 DEALLOCATE
38 5.4e-06 8192 2736 DEALLOCATE
37 5.69e-06 8192 2664 DEALLOCATE
36 5.229e-06 8192 2592 DEALLOCATE
