objectsCount time allocatedMemory usedMemory commandType
2 6.853e-06 4096 144 DEALLOCATE
3 1.4297e-05 4096 216 ALLOCATE
4 4.448e-06 4096 288 ALLOCATE
3 3.566e-06 4096 216 DEALLOCATE
4 4.368e-06 4096 288 ALLOCATE
5 2.185e-05 4096 360 ALLOCATE
6 4.418e-06 4096 432 ALLOCATE
5 3.597e-06 4096 360 DEALLOCATE
6 4.488e-06 4096 432 ALLOCATE
5 3.586e-06 4096 360 DEALLOCATE
6 4.789e-06 4096 432 ALLOCATE
7 1.5188e-05 4096 504 ALLOCATE
8 5.581e-06 4096 576 ALLOCATE
9 2.9245e-05 4096 648 ALLOCATE
8 5.46e-06 4096 576 DEALLOCATE
9 4.408e-06 4096 648 ALLOCATE
10 4.729e-06 4096 720 ALLOCATE
9 5.019e-06 4096 648 DEALLOCATE
10 5.37e-06 4096 720 ALLOCATE
11 1.5238e-05 4096 792 ALLOCATE
10 4.158e-06 4096 720 DEALLOCATE
9 3.657e-06 4096 648 DEALLOCATE
10 4.839e-06 4096 720 ALLOCATE
9 4.038e-06 4096 648 DEALLOCATE
10 4.508e-06 4096 720 ALLOCATE
11 5.57e-06 4096 792 ALLOCATE
10 3.557e-06 4096 720 DEALLOCATE
11 4.408e-06 4096 792 ALLOCATE
10 3.596e-06 4096 720 DEALLOCATE
9 4.218e-06 4096 648 DEALLOCATE
8 7.464e-06 4096 576 DEALLOCATE
9 4.408e-06 4096 648 ALLOCATE
8 3.537e-06 4096 576 DEALLOCATE
9 4.448e-06 4096 648 ALLOCATE
8 3.777e-06 4096 576 DEALLOCATE
7 6.011e-06 4096 504 DEALLOCATE
8 4.418e-06 4096 576 ALLOCATE
9 2.0799e-05 4096 648 ALLOCATE
10 6.121e-06 4096 720 ALLOCATE
9 4.809e-06 4096 648 DEALLOCATE
10 4.719e-06 4096 720 ALLOCATE
11 1.3555e-05 4096 792 ALLOCATE
10 4.428e-06 4096 720 DEALLOCATE
11 4.368e-06 4096 792 ALLOCATE
12 4.579e-06 4096 864 ALLOCATE
11 3.737e-06 4096 792 DEALLOCATE
10 4.478e-06 4096 720 DEALLOCATE
11 4.99e-06 4096 792 ALLOCATE
12 6.232e-06 4096 864 ALLOCATE
13 2.7611e-05 4096 936 ALLOCATE
12 3.828e-06 4096 864 DEALLOCATE
13 5.981e-06 4096 936 ALLOCATE
12 4.869e-06 4096 864 DEALLOCATE
11 4.358e-06 4096 792 DEALLOCATE
10 6.262e-06 4096 720 DEALLOCATE
11 4.608e-06 4096 792 ALLOCATE
10 4.479e-06 4096 720 DEALLOCATE
11 6.022e-06 4096 792 ALLOCATE
10 7.053e-06 4096 720 DEALLOCATE
11 1.3776e-05 4096 792 ALLOCATE
10 4.558e-06 4096 720 DEALLOCATE
11 4.478e-06 4096 792 ALLOCATE
12 5.149e-06 4096 864 ALLOCATE
11 4.789e-06 4096 792 DEALLOCATE
12 6.431e-06 4096 864 ALLOCATE
13 1.4588e-05 4096 936 ALLOCATE
14 4.628e-06 4096 1008 ALLOCATE
13 5.019e-06 4096 936 DEALLOCATE
12 4.518e-06 4096 864 DEALLOCATE
13 4.929e-06 4096 936 ALLOCATE
12 5.54e-06 4096 864 DEALLOCATE
13 4.769e-06 4096 936 ALLOCATE
14 4.819e-06 4096 1008 ALLOCATE
13 3.667e-06 4096 936 DEALLOCATE
14 4.578e-06 4096 1008 ALLOCATE
15 1.4146e-05 4096 1080 ALLOCATE
16 4.669e-06 4096 1152 ALLOCATE
17 3.8612e-05 4096 1224 ALLOCATE
18 5.12e-06 4096 1296 ALLOCATE
17 3.908e-06 4096 1224 DEALLOCATE
18 6.342e-06 4096 1296 ALLOCATE
19 1.6791e-05 4096 1368 ALLOCATE
18 4.549e-06 4096 1296 DEALLOCATE
19 4.438e-06 4096 1368 ALLOCATE
20 4.919e-06 4096 1440 ALLOCATE
21 2.2402e-05 4096 1512 ALLOCATE
22 5.22e-06 4096 1584 ALLOCATE
23 1.6561e-05 4096 1656 ALLOCATE
22 4.298e-06 4096 1584 DEALLOCATE
23 4.508e-06 4096 1656 ALLOCATE
22 4.979e-06 4096 1584 DEALLOCATE
21 7.273e-06 4096 1512 DEALLOCATE
22 4.93e-06 4096 1584 ALLOCATE
23 1.4297e-05 4096 1656 ALLOCATE
22 4.729e-06 4096 1584 DEALLOCATE
21 6.462e-06 4096 1512 DEALLOCATE
22 4.669e-06 4096 1584 ALLOCATE
23 1.3606e-05 4096 1656 ALLOCATE
22 3.777e-06 4096 1584 DEALLOCATE
23 4.719e-06 4096 1656 ALLOCATE
22 3.697e-06 4096 1584 DEALLOCATE
21 4.909e-06 4096 1512 DEALLOCATE
20 4.168e-06 4096 1440 DEALLOCATE
21 4.869e-06 4096 1512 ALLOCATE
20 4.097e-06 4096 1440 DEALLOCATE
19 4.188e-06 4096 1368 DEALLOCATE
20 4.549e-06 4096 1440 ALLOCATE
19 5.861e-06 4096 1368 DEALLOCATE
20 4.689e-06 4096 1440 ALLOCATE
21 6.362e-06 4096 1512 ALLOCATE
22 7.734e-06 4096 1584 ALLOCATE
21 4.709e-06 4096 1512 DEALLOCATE
22 5.21e-06 4096 1584 ALLOCATE
23 1.9987e-05 4096 1656 ALLOCATE
22 3.967e-06 4096 1584 DEALLOCATE
23 4.619e-06 4096 1656 ALLOCATE
24 4.728e-06 4096 1728 ALLOCATE
25 3.8161e-05 4096 1800 ALLOCATE
24 3.827e-06 4096 1728 DEALLOCATE
25 4.358e-06 4096 1800 ALLOCATE
26 4.439e-06 4096 1872 ALLOCATE
27 1.7243e-05 4096 1944 ALLOCATE
26 4.88e-06 4096 1872 DEALLOCATE
27 4.568e-06 4096 1944 ALLOCATE
28 4.759e-06 4096 2016 ALLOCATE
29 2.2942e-05 4096 2088 ALLOCATE
30 4.779e-06 4096 2160 ALLOCATE
29 4.257e-06 4096 2088 DEALLOCATE
30 4.909e-06 4096 2160 ALLOCATE
31 1.3926e-05 4096 2232 ALLOCATE
30 4.699e-06 4096 2160 DEALLOCATE
29 6.823e-06 4096 2088 DEALLOCATE
28 5.38e-06 4096 2016 DEALLOCATE
27 8.886e-06 4096 1944 DEALLOCATE
28 5.21e-06 4096 2016 ALLOCATE
27 5.621e-06 4096 1944 DEALLOCATE
26 5e-06 4096 1872 DEALLOCATE
27 5.019e-06 4096 1944 ALLOCATE
26 4.839e-06 4096 1872 DEALLOCATE
27 5.129e-06 4096 1944 ALLOCATE
28 4.979e-06 4096 2016 ALLOCATE
29 2.163e-05 4096 2088 ALLOCATE
28 4.469e-06 4096 2016 DEALLOCATE
27 4.348e-06 4096 1944 DEALLOCATE
28 4.889e-06 4096 2016 ALLOCATE
27 5.49e-06 4096 1944 DEALLOCATE
26 4.419e-06 4096 1872 DEALLOCATE
25 3.837e-06 4096 1800 DEALLOCATE
26 4.779e-06 4096 1872 ALLOCATE
27 6.943e-06 4096 1944 ALLOCATE
28 6.512e-06 4096 2016 ALLOCATE
27 5.791e-06 4096 1944 DEALLOCATE
26 4.227e-06 4096 1872 DEALLOCATE
27 5.481e-06 4096 1944 ALLOCATE
28 6.181e-06 4096 2016 ALLOCATE
27 5.47e-06 4096 1944 DEALLOCATE
26 9.979e-06 4096 1872 DEALLOCATE
27 5.691e-06 4096 1944 ALLOCATE
28 5.03e-06 4096 2016 ALLOCATE
29 2.3844e-05 4096 2088 ALLOCATE
30 5.971e-06 4096 2160 ALLOCATE
31 1.5178e-05 4096 2232 ALLOCATE
30 6.472e-06 4096 2160 DEALLOCATE
31 5.791e-06 4096 2232 ALLOCATE
30 5.33e-06 4096 2160 DEALLOCATE
29 5.66e-06 4096 2088 DEALLOCATE
28 5.079e-06 4096 2016 DEALLOCATE
27 4.107e-06 4096 1944 DEALLOCATE
26 8.276e-06 4096 1872 DEALLOCATE
25 1.0259e-05 4096 1800 DEALLOCATE
26 5.27e-06 4096 1872 ALLOCATE
25 4.167e-06 4096 1800 DEALLOCATE
24 5.04e-06 4096 1728 DEALLOCATE
25 4.598e-06 4096 1800 ALLOCATE
24 7.123e-06 4096 1728 DEALLOCATE
25 4.889e-06 4096 1800 ALLOCATE
24 3.998e-06 4096 1728 DEALLOCATE
23 4.569e-06 4096 1656 DEALLOCATE
24 5.77e-06 4096 1728 ALLOCATE
25 5.4e-06 4096 1800 ALLOCATE
24 7.955e-06 4096 1728 DEALLOCATE
25 1.5519e-05 4096 1800 ALLOCATE
26 5.42e-06 4096 1872 ALLOCATE
27 1.4327e-05 4096 1944 ALLOCATE
28 6.742e-06 4096 2016 ALLOCATE
29 2.2192e-05 4096 2088 ALLOCATE
30 5.801e-06 4096 2160 ALLOCATE
31 1.4827e-05 4096 2232 ALLOCATE
32 4.408e-06 4096 2304 ALLOCATE
33 5.8619e-05 8192 2376 ALLOCATE
34 6.141e-06 8192 2448 ALLOCATE
33 4.558e-06 8192 2376 DEALLOCATE
34 5.029e-06 8192 2448 ALLOCATE
33 3.747e-06 8192 2376 DEALLOCATE
34 5.971e-06 8192 2448 ALLOCATE
35 1.7533e-05 8192 2520 ALLOCATE
36 4.738e-06 8192 2592 ALLOCATE
35 4.669e-06 8192 2520 DEALLOCATE
34 7.635e-06 8192 2448 DEALLOCATE
35 1.4146e-05 8192 2520 ALLOCATE
34 4.168e-06 8192 2448 DEALLOCATE
33 4.508e-06 8192 2376 DEALLOCATE
34 4.398e-06 8192 2448 ALLOCATE
35 5.741e-06 8192 2520 ALLOCATE
34 4.608e-06 8192 2448 DEALLOCATE
33 4.328e-06 8192 2376 DEALLOCATE
32 6.713e-06 8192 2304 DEALLOCATE
33 4.849e-06 8192 2376 ALLOCATE
34 4.979e-06 8192 2448 ALLOCATE
33 6.271e-06 8192 2376 DEALLOCATE
34 5.73e-06 8192 2448 ALLOCATE
33 3.727e-06 8192 2376 DEALLOCATE
32 4.919e-06 8192 2304 DEALLOCATE
33 5.19e-06 8192 2376 ALLOCATE
34 4.819e-06 8192 2448 ALLOCATE
33 3.627e-06 8192 2376 DEALLOCATE
34 4.368e-06 8192 2448 ALLOCATE
35 1.5068e-05 8192 2520 ALLOCATE
34 4.369e-06 8192 2448 DEALLOCATE
33 6.883e-06 8192 2376 DEALLOCATE
34 6.963e-06 8192 2448 ALLOCATE
35 1.5259e-05 8192 2520 ALLOCATE
34 3.807e-06 8192 2448 DEALLOCATE
35 5.44e-06 8192 2520 ALLOCATE
36 4.919e-06 8192 2592 ALLOCATE
35 3.867e-06 8192 2520 DEALLOCATE
36 4.459e-06 8192 2592 ALLOCATE
35 3.686e-06 8192 2520 DEALLOCATE
34 4.128e-06 8192 2448 DEALLOCATE
33 4.639e-06 8192 2376 DEALLOCATE
32 7.724e-06 8192 2304 DEALLOCATE
31 4.648e-06 8192 2232 DEALLOCATE
30 3.777e-06 8192 2160 DEALLOCATE
31 4.368e-06 8192 2232 ALLOCATE
32 4.98e-06 8192 2304 ALLOCATE
33 5.35e-06 8192 2376 ALLOCATE
32 5.009e-06 8192 2304 DEALLOCATE
33 5.641e-06 8192 2376 ALLOCATE
32 3.747e-06 8192 2304 DEALLOCATE
31 4.649e-06 8192 2232 DEALLOCATE
30 6.472e-06 8192 2160 DEALLOCATE
31 9.227e-06 8192 2232 ALLOCATE
32 7.094e-06 8192 2304 ALLOCATE
33 7.143e-06 8192 2376 ALLOCATE
34 5.751e-06 8192 2448 ALLOCATE
35 1.7362e-05 8192 2520 ALLOCATE
36 5.189e-06 8192 2592 ALLOCATE
35 4.779e-06 8192 2520 DEALLOCATE
34 4.649e-06 8192 2448 DEALLOCATE
33 4.869e-06 8192 2376 DEALLOCATE
32 4.498e-06 8192 2304 DEALLOCATE
31 8.365e-06 8192 2232 DEALLOCATE
32 5.059e-06 8192 2304 ALLOCATE
31 1.6782e-05 8192 2232 DEALLOCATE
30 4.078e-06 8192 2160 DEALLOCATE
29 4.92e-06 8192 2088 DEALLOCATE
28 4.408e-06 8192 2016 DEALLOCATE
29 4.388e-06 8192 2088 ALLOCATE
28 4.298e-06 8192 2016 DEALLOCATE
29 4.698e-06 8192 2088 ALLOCATE
30 5.28e-06 8192 2160 ALLOCATE
31 4.869e-06 8192 2232 ALLOCATE
32 6.271e-06 8192 2304 ALLOCATE
31 4.058e-06 8192 2232 DEALLOCATE
32 4.508e-06 8192 2304 ALLOCATE
31 4.037e-06 8192 2232 DEALLOCATE
30 3.567e-06 8192 2160 DEALLOCATE
31 4.538e-06 8192 2232 ALLOCATE
32 4.448e-06 8192 2304 ALLOCATE
31 5.33e-06 8192 2232 DEALLOCATE
32 5.4e-06 8192 2304 ALLOCATE
31 6.102e-06 8192 2232 DEALLOCATE
32 6.872e-06 8192 2304 ALLOCATE
33 4.4863e-05 8192 2376 ALLOCATE
32 4.749e-06 8192 2304 DEALLOCATE
33 4.788e-06 8192 2376 ALLOCATE
34 5.05e-06 8192 2448 ALLOCATE
35 1.4567e-05 8192 2520 ALLOCATE
34 3.837e-06 8192 2448 DEALLOCATE
35 4.428e-06 8192 2520 ALLOCATE
36 5.74e-06 8192 2592 ALLOCATE
35 4.94e-06 8192 2520 DEALLOCATE
36 5.009e-06 8192 2592 ALLOCATE
35 4.028e-06 8192 2520 DEALLOCATE
34 4.9e-06 8192 2448 DEALLOCATE
33 4.047e-06 8192 2376 DEALLOCATE
34 4.498e-06 8192 2448 ALLOCATE
35 4.869e-06 8192 2520 ALLOCATE
34 4.969e-06 8192 2448 DEALLOCATE
35 5.39e-06 8192 2520 ALLOCATE
36 5e-06 8192 2592 ALLOCATE
37 5.5273e-05 8192 2664 ALLOCATE
36 3.937e-06 8192 2592 DEALLOCATE
35 3.687e-06 8192 2520 DEALLOCATE
36 4.428e-06 8192 2592 ALLOCATE
35 1.2062e-05 8192 2520 DEALLOCATE
36 5.3e-06 8192 2592 ALLOCATE
35 3.867e-06 8192 2520 DEALLOCATE
34 3.897e-06 8192 2448 DEALLOCATE
35 4.488e-06 8192 2520 ALLOCATE
36 4.588e-06 8192 2592 ALLOCATE
35 4.488e-06 8192 2520 DEALLOCATE
36 4.909e-06 8192 2592 ALLOCATE
35 4.568e-06 8192 2520 DEALLOCATE
34 4.198e-06 8192 2448 DEALLOCATE
35 4.819e-06 8192 2520 ALLOCATE
36 5.059e-06 8192 2592 ALLOCATE
35 3.617e-06 8192 2520 DEALLOCATE
34 9.077e-06 8192 2448 DEALLOCATE
35 1.4718e-05 8192 2520 ALLOCATE
34 3.687e-06 8192 2448 DEALLOCATE
33 4.568e-06 8192 2376 DEALLOCATE
32 3.867e-06 8192 2304 DEALLOCATE
31 6.262e-06 8192 2232 DEALLOCATE
32 4.479e-06 8192 2304 ALLOCATE
33 4.829e-06 8192 2376 ALLOCATE
32 6.121e-06 8192 2304 DEALLOCATE
33 5.26e-06 8192 2376 ALLOCATE
34 6.412e-06 8192 2448 ALLOCATE
35 1.3776e-05 8192 2520 ALLOCATE
36 4.418e-06 8192 2592 ALLOCATE
35 3.777e-06 8192 2520 DEALLOCATE
36 4.949e-06 8192 2592 ALLOCATE
37 2.1751e-05 8192 2664 ALLOCATE
38 4.819e-06 8192 2736 ALLOCATE
37 1.0038e-05 8192 2664 DEALLOCATE
38 6.201e-06 8192 2736 ALLOCATE
39 1.4557e-05 8192 2808 ALLOCATE
40 5.06e-06 8192 2880 ALLOCATE
39 3.897e-06 8192 2808 DEALLOCATE
40 4.578e-06 8192 2880 ALLOCATE
41 2.8122e-05 8192 2952 ALLOCATE
40 4.318e-06 8192 2880 DEALLOCATE
41 4.809e-06 8192 2952 ALLOCATE
40 4.147e-06 8192 2880 DEALLOCATE
39 3.868e-06 8192 2808 DEALLOCATE
38 5.36e-06 8192 2736 DEALLOCATE
37 4.008e-06 8192 2664 DEALLOCATE
36 6.382e-06 8192 2592 DEALLOCATE
37 7.234e-06 8192 2664 ALLOCATE
38 5.19e-06 8192 2736 ALLOCATE
37 5.159e-06 8192 2664 DEALLOCATE
36 3.807e-06 8192 2592 DEALLOCATE
37 4.608e-06 8192 2664 ALLOCATE
38 4.639e-06 8192 2736 ALLOCATE
37 3.847e-06 8192 2664 DEALLOCATE
36 3.777e-06 8192 2592 DEALLOCATE
37 5.921e-06 8192 2664 ALLOCATE
38 5.34e-06 8192 2736 ALLOCATE
37 4.318e-06 8192 2664 DEALLOCATE
36 1.0439e-05 8192 2592 DEALLOCATE
35 4.398e-06 8192 2520 DEALLOCATE
34 8.235e-06 8192 2448 DEALLOCATE
35 4.999e-06 8192 2520 ALLOCATE
34 8.326e-06 8192 2448 DEALLOCATE
35 5.11e-06 8192 2520 ALLOCATE
36 5.24e-06 8192 2592 ALLOCATE
37 2.157e-05 8192 2664 ALLOCATE
36 4.929e-06 8192 2592 DEALLOCATE
37 4.839e-06 8192 2664 ALLOCATE
38 5.911e-06 8192 2736 ALLOCATE
37 4.308e-06 8192 2664 DEALLOCATE
38 5e-06 8192 2736 ALLOCATE
39 1.581e-05 8192 2808 ALLOCATE
40 6.903e-06 8192 2880 ALLOCATE
39 4.378e-06 8192 2808 DEALLOCATE
38 4.608e-06 8192 2736 DEALLOCATE
37 4.068e-06 8192 2664 DEALLOCATE
36 4.729e-06 8192 2592 DEALLOCATE
37 4.559e-06 8192 2664 ALLOCATE
38 4.629e-06 8192 2736 ALLOCATE
39 5.801e-06 8192 2808 ALLOCATE
40 5.801e-06 8192 2880 ALLOCATE
41 2.8824e-05 8192 2952 ALLOCATE
40 4.258e-06 8192 2880 DEALLOCATE
39 5.21e-06 8192 2808 DEALLOCATE
40 5.17e-06 8192 2880 ALLOCATE
41 6.412e-06 8192 2952 ALLOCATE
42 5.029e-06 8192 3024 ALLOCATE
41 4.739e-06 8192 2952 DEALLOCATE
40 4.909e-06 8192 2880 DEALLOCATE
39 8.666e-06 8192 2808 DEALLOCATE
40 5.37e-06 8192 2880 ALLOCATE
41 1.4818e-05 8192 2952 ALLOCATE
42 4.629e-06 8192 3024 ALLOCATE
41 5.29e-06 8192 2952 DEALLOCATE
40 4.659e-06 8192 2880 DEALLOCATE
39 4.588e-06 8192 2808 DEALLOCATE
40 4.819e-06 8192 2880 ALLOCATE
39 3.767e-06 8192 2808 DEALLOCATE
38 3.807e-06 8192 2736 DEALLOCATE
39 4.429e-06 8192 2808 ALLOCATE
38 3.527e-06 8192 2736 DEALLOCATE
37 6.883e-06 8192 2664 DEALLOCATE
38 4.448e-06 8192 2736 ALLOCATE
39 5.03e-06 8192 2808 ALLOCATE
38 3.847e-06 8192 2736 DEALLOCATE
37 3.777e-06 8192 2664 DEALLOCATE
36 6.381e-06 8192 2592 DEALLOCATE
37 2.9124e-05 8192 2664 ALLOCATE
38 5.069e-06 8192 2736 ALLOCATE
37 6.542e-06 8192 2664 DEALLOCATE
38 6.021e-06 8192 2736 ALLOCATE
39 1.4497e-05 8192 2808 ALLOCATE
40 4.849e-06 8192 2880 ALLOCATE
39 4.197e-06 8192 2808 DEALLOCATE
40 6.221e-06 8192 2880 ALLOCATE
39 4.238e-06 8192 2808 DEALLOCATE
40 4.949e-06 8192 2880 ALLOCATE
39 4.929e-06 8192 2808 DEALLOCATE
40 4.949e-06 8192 2880 ALLOCATE
41 1.4237e-05 8192 2952 ALLOCATE
40 4.989e-06 8192 2880 DEALLOCATE
39 3.977e-06 8192 2808 DEALLOCATE
38 4.147e-06 8192 2736 DEALLOCATE
37 3.927e-06 8192 2664 DEALLOCATE
36 8.155e-06 8192 2592 DEALLOCATE
35 7.013e-06 8192 2520 DEALLOCATE
34 3.968e-06 8192 2448 DEALLOCATE
33 7.925e-06 8192 2376 DEALLOCATE
34 4.839e-06 8192 2448 ALLOCATE
35 4.999e-06 8192 2520 ALLOCATE
34 3.667e-06 8192 2448 DEALLOCATE
33 8.906e-06 8192 2376 DEALLOCATE
32 4.389e-06 8192 2304 DEALLOCATE
33 4.579e-06 8192 2376 ALLOCATE
32 3.657e-06 8192 2304 DEALLOCATE
31 1.646e-05 8192 2232 DEALLOCATE
32 5.82e-06 8192 2304 ALLOCATE
33 1.4818e-05 8192 2376 ALLOCATE
32 4.478e-06 8192 2304 DEALLOCATE
33 4.969e-06 8192 2376 ALLOCATE
34 5.049e-06 8192 2448 ALLOCATE
33 3.757e-06 8192 2376 DEALLOCATE
32 6.352e-06 8192 2304 DEALLOCATE
33 1.3796e-05 8192 2376 ALLOCATE
32 3.847e-06 8192 2304 DEALLOCATE
33 4.809e-06 8192 2376 ALLOCATE
34 4.889e-06 8192 2448 ALLOCATE
35 1.4597e-05 8192 2520 ALLOCATE
36 4.989e-06 8192 2592 ALLOCATE
35 4.869e-06 8192 2520 DEALLOCATE
36 4.869e-06 8192 2592 ALLOCATE
35 4.558e-06 8192 2520 DEALLOCATE
34 4.098e-06 8192 2448 DEALLOCATE
35 4.799e-06 8192 2520 ALLOCATE
34 3.666e-06 8192 2448 DEALLOCATE
35 4.468e-06 8192 2520 ALLOCATE
36 4.96e-06 8192 2592 ALLOCATE
37 2.2262e-05 8192 2664 ALLOCATE
38 4.488e-06 8192 2736 ALLOCATE
37 4.629e-06 8192 2664 DEALLOCATE
36 6.091e-06 8192 2592 DEALLOCATE
37 1.3996e-05 8192 2664 ALLOCATE
38 5.46e-06 8192 2736 ALLOCATE
37 4.499e-06 8192 2664 DEALLOCATE
36 9.107e-06 8192 2592 DEALLOCATE
37 2.3484e-05 8192 2664 ALLOCATE
38 6.031e-06 8192 2736 ALLOCATE
37 4.418e-06 8192 2664 DEALLOCATE
38 5.61e-06 8192 2736 ALLOCATE
39 1.6511e-05 8192 2808 ALLOCATE
40 5.991e-06 8192 2880 ALLOCATE
41 3.0267e-05 8192 2952 ALLOCATE
40 4.398e-06 8192 2880 DEALLOCATE
39 3.847e-06 8192 2808 DEALLOCATE
